usr_id,mentions
309621851,None
2708534060,21075591
31630387,None
414460605,None
249599808,None
42767828,None
483608501,None
2594593944,16213404
15608568,758580451971731456
195635551,195635551
3163737709,None
92624890,None
27216368,None
72264685,16627712
1023361267,16627712
163728684,None
10454202,None
919294309609775104,None
312991399,19489002
714203470698401792,16734909
1218180463,None
1060459507912830976,16213404
47782626,None
21463094,None
29420301,None
84439052,486735668
84439052,57359731
2406522788,16734909
1672847378,None
706970366653046784,16213404
182238174,16734909
301780151,16213404
23581812,9609632
158123632,25036511
25663130,None
214770574,16734909
42177568,414460605
3356383392,1527339204
623409411,16213404
572517071,None
1422820436,1206858936
823329,None
17353325,457935001
2392572835,None
1032486244779847681,None
3287269172,None
1330730270,None
1054035642,None
2402502044,None
16590124,None
6782812,16734909
33826743,16213404
23412603,None
1899124170,29594375
1899124170,95766807
933950884312002561,None
17250722,16213404
38532425,None
373149557,63025854
373149557,2688731112
4798929389,57569018
4798929389,21075591
4798929389,16213404
907770031,None
371646780,2235731509
371646780,16734909
147040968,None
42177568,977778920
25978296,None
491193337,None
2460748716,None
618537899,None
2288681665,None
483608501,None
17682476,None
28970958,None
593660787,None
386533198,309510558
242299173,49975241
49975241,None
371646780,66917778
371646780,68128023
94770065,None
8619542,23700113
781686770006097921,16213404
521964677,1137661725040209921
33488730,775326860
38392608,None
25036511,None
2450621492,246186918
788532504626012160,95091601
788532504626012160,16734909
788532504626012160,34116377
19019494,66917778
158123632,25036511
176393345,None
2280284731,137198586
107918290,None
992533793742323713,60774605
992533793742323713,16734909
992533793742323713,1137661725040209921
992533793742323713,865415996
53510256,None
371646780,66917778
19886903,None
47008273,17250722
47008273,16213404
2460666277,None
29359951,None
25795982,16627712
772692799967723520,16213404
772692799967723520,16675569
772692799967723520,32201814
907187557879783424,16213404
941608664196046848,16213404
133584406,None
181150381,None
37630425,None
331379603,None
919008127793500160,None
1023361267,42868418
107617524,16094885
301780151,16213404
60048953,775326860
755865674,2916395070
94719373,None
66917778,None
2893387628,None
373149557,63025854
373149557,21023891
446764989,1796057425
2872004838,None
253021028,15250661
253021028,34116377
253021028,16734909
239371458,16213404
239371458,549231271
239371458,253821249
239371458,16734909
554060122,None
16234045,None
14495675,25036511
14495675,43304756
158123632,553259396
315651768,None
219089769,None
2148305090,None
490004654,16213404
221649615,25036511
221649615,43304756
25664945,None
2402502044,None
483608501,None
1008918434384470018,None
1637784889,1333360170
17353325,315651768
1029210435608670209,None
3318227580,1333360170
3318227580,16734909
417797707,None
284568319,612440918
3078836653,None
3069680760,None
420135247,None
1601937732,384233102
1739847991,21463094
2460748716,None
15715727,None
72411771,None
1341594596,None
8619542,16734909
1389313368,9609632
1389313368,16734909
240951988,16734909
337382401,16734909
38392608,None
178668890,None
54441473,None
933898657,None
84450798,16213404
1023361267,519388948
125486974,16734909
216142379,None
25036511,451586190
2334116442,16213404
1039673719080333313,16213404
2579554963,6782812
2579554963,16734909
278784352,None
147040968,None
896622942469070848,None
15510386,None
3254731759,None
21075591,16734909
16590124,None
634391656,None
899493183071035392,None
130668639,None
202131330,None
394529489,None
73533194,6782812
73533194,16734909
2556511814,16213404
2556511814,16734909
2450621492,53510256
483608501,None
373149557,63025854
373149557,2688731112
775326860,None
167281867,None
63871928,None
1637784889,1333360170
1637784889,16734909
3243893253,16213404
125486974,None
329539091,None
8619542,95091601
8619542,16734909
543143395,None
750476744751091712,None
16094885,125486974
612440918,None
248928825,60774605
248928825,16734909
248928825,1137661725040209921
248928825,865415996
50956101,None
21463094,None
8619542,3555381912
2583482094,None
31703492,None
174162131,16213404
1637784889,1333360170
1637784889,16734909
1496814312,16213404
130668639,1146707352
6174712,540744197
973845943031246848,16213404
28970958,None
19684618,None
49579094,772692799967723520
49579094,16213404
49579094,16675569
49579094,32201814
15715727,16734909
704234715989954560,None
94185085,None
827843955106516992,16094885
365170898,None
67005265,421403485
34559474,66917778
34559474,68128023
1330730270,None
19263735,None
176822446,183770461
315651768,None
25907015,None
3055873556,None
387530172,None
695476811971493889,None
843035790,None
751327970787110913,611598902
117251669,None
359783468,176811097
174082870,None
158123632,772692799967723520
158123632,16213404
158123632,16675569
158123632,32201814
1033826336,None
2916395070,None
15608568,775326860
460734934,None
29420301,None
1344228505,None
22246016,3662331
216314600,None
1034405495749128192,None
16627712,None
25911053,None
175243720,95091601
175243720,16734909
17353325,467101796
28256817,None
301357812,None
63324927,16734909
373149557,None
1355397768,None
1974472332,519388948
1974472332,84750011
16644176,None
81731342,None
3166153645,None
175243720,2460748716
938193697,None
1208698753,16213404
95340526,15510386
17250722,None
21463094,None
1637784889,None
1514621460,66917778
166328555,1146707352
94770065,None
1032486244779847681,None
520719713,814992349
520719713,16734909
1261532071,None
1549362066,2449582513
25664945,None
806308487252746240,None
104758530,None
161595266,16213404
119221622,None
188657822,None
22607317,16094885
483608501,None
132445467,None
163767099,66917778
1180481659,16734909
2616340866,16213404
2449582513,None
14495675,25036511
14495675,451586190
490004654,16213404
941608664196046848,16213404
3243893253,None
229823662,None
21463094,None
4601190200,None
509674759,None
1004286794446209024,None
19749940,None
446764989,None
214770574,None
371646780,16734909
182170529,None
540744197,None
544857425,43304756
158123632,25036511
158123632,451586190
950518859018088448,14707794
950518859018088448,16734909
950518859018088448,132655296
950518859018088448,16463397
950518859018088448,63942152
379070532,None
47946537,21075591
209942777,None
554791551,None
249607494,246058485
249607494,95091601
249607494,16734909
249607494,16213404
39682124,None
8619542,3555381912
899493183071035392,None
134712362,16734909
134712362,17456542
2402502044,None
933950884312002561,None
168473130,None
66917778,None
1549362066,775326860
20838395,None
833553929396826112,16213404
50956101,17250722
445880830,None
373149557,27520203
373149557,246532728
63028705,None
24625637,None
1661565902,None
735962595555823616,None
4899639072,104758530
371646780,125486974
371646780,16734909
249599808,None
42177568,None
81559648,16734909
81559648,34116377
81559648,137198586
746896441,16213404
315651768,None
1856082044,None
825517433859432448,66917778
897367710568296448,1333360170
897367710568296448,16734909
15241751,None
5849482,None
27419523,None
288462998,None
17353325,467101796
2708534060,16213404
1031500750352875520,None
1373507498,16213404
618537899,None
25048268,None
29420301,None
903822128155262976,1333360170
903822128155262976,16734909
139692032,None
1008918434384470018,None
272761009,None
1635324764,16213404
758580451971731456,None
25978296,50560529
55413868,16213404
24982997,24982997
24982997,16734909
2601524623,None
14240259,17250722
14240259,16213404
714203470698401792,None
347687975,16213404
909053556199587844,None
216900329,None
576451623,16094885
19198034,None
15715727,None
991451128804950016,None
18236054,3231299864
35812392,60774605
35812392,1137661725040209921
35812392,865415996
557344637,None
446764989,None
827691771735863296,None
827142108419026944,25036511
827142108419026944,451586190
25036511,None
480056249,None
29359951,None
958003062940954624,17250722
1344228505,None
704801208,None
483608501,None
25907015,None
373149557,2688731112
24336528,None
161595266,None
330929071,775326860
4706703674,None
48843089,None
820092093783605248,16213404
1285084267,16213404
147040968,None
1520813426,None
2148305090,None
1020168871246888960,16213404
951400686687698944,246058485
951400686687698944,95091601
951400686687698944,16734909
951400686687698944,16213404
1549414586,1333360170
44091722,None
546765821,16213404
1527339204,None
576451623,16627712
2995708884,None
2573938082,None
3022615789,None
2460748716,None
145837395,None
166328555,1146707352
166328555,16213404
166328555,16734909
591408765,None
407498234,49223858
38392608,None
1060459507912830976,16213404
163767099,16627712
53510256,None
2275821,None
152989688,None
1330730270,626294220
1322072767,None
798994719938265092,None
303590108,None
544857425,None
2450695795,None
446764989,None
107918290,None
19749940,None
866215948302155776,None
3158539489,None
14897305,None
1549362066,519388948
1549362066,84750011
3142098131,16213404
1019122719122583553,None
140751227,None
814568231495077892,137198586
1036591065891926017,None
1006726188729917440,21075591
1006726188729917440,16734909
85795383,1033826336
1039835951554420736,80965423
18835418,None
373149557,2688731112
171886507,None
17529795,95091601
17529795,16734909
3356383392,1527339204
63028705,16627712
159000733,514198973
159000733,14707794
159000733,16734909
159000733,132655296
159000733,16463397
15250661,34116377
15250661,137198586
15250661,16734909
84450798,16213404
3491730432,None
23700113,None
2766370118,16213404
360897540,None
845029439683493888,None
930419628802576386,None
1008918434384470018,None
1943647196,None
228306267,16213404
15715727,None
371646780,29420301
160001397,None
1032412217616953344,15805710
1032412217616953344,16213404
977503490258878465,None
987646591,None
289273038,None
483608501,None
174162131,16213404
178668890,None
2884776675,16213404
492940222,16734909
21137885,None
31367001,17682476
1215388154,None
15510386,None
38392608,3069680760
967708830405599232,16213404
967708830405599232,16734909
50956101,66917778
820757887299399680,None
94770065,None
903822128155262976,1333360170
903822128155262976,16734909
819396087903457280,None
303590108,591408765
17250722,None
26117959,None
3684853116,16734909
165942916,60779696
1030927122875834368,1333360170
1030927122875834368,16734909
373149557,2688731112
25664945,None
782959125076414464,None
2903155100,None
154383048,1137661725040209921
154383048,16734909
212470506,None
1015359317703254016,None
445880830,2601524623
25036511,451586190
31630387,None
704234715989954560,None
24308172,None
328379006,None
384233102,None
1376950904,None
38273575,None
20838395,None
2415566748,None
492940222,125486974
579774943,None
38392608,417797707
21075591,16734909
21075591,16213404
1032486244779847681,None
843035790,None
95091601,16734909
176122504,16734909
967523267996041216,None
371646780,62628195
2594593944,None
1008857228265193472,28739612
347592110,137198586
347592110,16734909
347592110,16213404
347592110,451586190
811653072640299009,130668639
833553929396826112,16213404
388201600,16213404
890117106,None
299602313,None
487332963,None
54873716,None
1008644438246109184,None
2449582513,None
49579094,None
917788214,2603192304
917788214,16734909
484544477,None
445880830,758580451971731456
27419523,None
446764989,174162131
446764989,16213404
1414214682,None
716582911370092544,25036511
716582911370092544,451586190
881080172522250241,None
3166153645,21075591
3166153645,16734909
588253958,16213404
588253958,16734909
2653150832,None
30834717,None
2228695454,None
17353325,1240165316
997086777855787010,16627712
43525891,None
163728684,None
420135247,None
41778724,176811097
246186918,None
716388817242968064,None
484730359,None
14746450,None
130668639,None
746896441,16213404
125486974,None
15912718,None
229823662,15715727
229823662,16734909
1672847378,None
4309228955,16213404
373149557,246532728
26194884,16213404
31703492,None
174082870,None
2569854282,414460605
814568231495077892,3491730432
63871928,None
611427102,None
104747911,16213404
1368100356,None
1404087277,29420301
354649467,None
148185120,16213404
148185120,16734909
148185120,16734909
260532533,17250722
260532533,16213404
2419387790,None
216989103,None
3558006793,None
24308172,301780151
24308172,16213404
23700113,165660881
161595266,None
508741229,None
577905511,None
2148305090,95091601
2148305090,17456542
624619918,None
14897305,None
263589277,None
158123632,147040968
1355397768,967523267996041216
3002679840,None
2191781708,None
16590124,None
17203386,None
816615996,28739612
1973473981,25036511
1973473981,451586190
335602448,16213404
107918290,2903155100
2718428101,16213404
16644176,66917778
16644176,68128023
60779696,None
21463094,None
609664982,1372284479083929601
251486833,None
899493183071035392,None
7009202,16734909
258726786,None
158123632,None
505751041,16213404
255807625,1344228505
634391656,None
58727166,None
1344228505,None
25907015,None
357423076,None
38392608,None
24864618,None
19684618,None
15715727,None
2653823557,66917778
719757316959117312,None
457935001,None
407498234,746896441
407498234,16213404
373149557,373149557
578585757,None
1030927122875834368,3078836653
1015213339,1034405495749128192
2402502044,None
265061703,16213404
197620962,None
25036511,None
94770065,None
158123632,899493183071035392
95399839,66917778
20848286,195635551
414460605,None
2385891318,16213404
1376950904,43525891
213854857,16213404
213854857,16734909
820092093783605248,16213404
2460748716,None
943061904045498368,None
990951661,16213404
21075591,16734909
15241751,None
17250722,1301930776296996864
359783468,23700113
22337121,None
1033826336,None
446764989,None
37891446,None
729621297307607040,814992349
729621297307607040,16094885
729621297307607040,16734909
1044448526925627392,None
483608501,None
2601524623,None
1215388154,None
3040447639,None
1240165316,None
81559648,16734909
81559648,34116377
81559648,137198586
1905939956,None
188657822,None
230608463,16734909
230608463,451586190
258289977,None
5479932,None
3383978613,43525891
490004654,16213404
249599808,467101796
576451623,66917778
2507342209,16627712
153029181,None
1008644438246109184,None
1023344348878974977,16213404
1023344348878974977,28739612
49579094,43525891
44745519,176811097
19749940,None
147040968,None
165660881,23700113
165660881,165660881
282600888,414460605
57893710,None
588758523,None
3041780966,25036511
3041780966,451586190
896622942469070848,None
795452076,None
2812567998,None
1601937732,384233102
576451623,27594032
345278982,6782812
345278982,16734909
2583482094,None
293782486,21075591
758580451971731456,None
16094885,420135247
919008127793500160,None
1266023737,None
81717915,16734909
81717915,451586190
81717915,16213404
1030927122875834368,369158562
1418110340,None
161595266,None
3978393134,None
178668890,None
373149557,2688731112
38392608,None
17353325,None
42177568,None
2199126007,None
53510256,None
192457318,None
554060122,None
322359908,1333360170
322359908,16734909
576451623,15510386
30834717,None
83474151,None
2443765063,None
629252211,None
78907272,None
130668639,28739612
1412036527,16734909
29714420,None
25664945,None
817152,None
1039835951554420736,None
557344637,None
1412036527,None
139692032,None
407498234,347592110
1412036527,None
445880830,None
1412036527,None
84450798,16213404
6190272,None
1412036527,16734909
1412036527,None
710683412583964672,814992349
710683412583964672,16734909
1412036527,None
1520813426,None
1412036527,95766807
1412036527,28739612
49975241,None
483275549,16734909
19198034,None
576451623,42177568
741693001,None
1549362066,25036511
2579554963,None
519388948,16734909
15250661,16734909
2402502044,None
591408765,None
55113432,None
2507342209,60779696
48843089,None
2460748716,None
388201600,16213404
1032621676997963776,None
29425573,21075591
19489002,None
19263735,None
981490538149892097,16734909
152989688,None
843023116943032320,None
181150381,85436197
41306775,None
1039835951554420736,None
167633479,420135247
48881982,None
2616125786,None
1330730270,14897305
2449582513,None
29359951,None
1032486244779847681,None
251486833,25036511
747219321198280704,None
24336528,None
3192591642,21075591
15715727,None
475780866,2903155100
576451623,25036511
576451623,43304756
203835977,2920030904
203835977,16675569
483608501,None
38392608,219089769
107918290,None
833536909,None
176822446,None
266922209,16734909
373149557,63025854
216283750,None
1549362066,53510256
237110655,16094885
59389707,16734909
265931291,21075591
1050674986040487937,125486974
843035790,16734909
79919104,17250722
79919104,16213404
21242757,None
3022615789,None
24864618,None
1318044758,420135247
360897540,None
17250722,None
214770574,None
171834274,16213404
171834274,16734909
29420301,None
421787378,16734909
192457318,817152
884761912289796097,21075591
884761912289796097,16734909
884761912289796097,16213404
2616340866,16213404
1722097998,None
17682476,None
576451623,14944735
576451623,16213404
130668639,None
1651621050,149812539
799170424491806721,None
237675508,None
1333360170,16734909
42868418,21075591
280949386,None
3252306068,16734909
3252306068,16213404
1669796893,107918290
618537899,None
42177568,414460605
823097759649579009,None
3138575652,None
15241751,None
838325978929618944,None
1008644438246109184,None
2152416404,None
91762941,813276
91762941,332788038
64516965,None
239371458,321151129
239371458,29098641
239371458,20203870
239371458,1093638847
239371458,321151129
239371458,29098641
239371458,16213404
42177568,23700113
42177568,165660881
3192591642,23700113
3192591642,165660881
16627712,None
2507337876,None
487332963,21075591
487332963,16734909
487332963,85436197
580737918,None
1344228505,None
577027901,16213404
577027901,16734909
16644176,2603192304
16644176,16734909
725121954408062976,519388948
725121954408062976,16734909
174082870,None
1849534285,746896441
1849534285,16213404
1240407498,23700113
1240407498,165660881
2711602693,16734909
576451623,66917778
711864730705485824,None
158123632,153029181
29359951,1412036527
29359951,16734909
161595266,None
2460748716,None
823329,None
2402502044,None
25036511,None
2148305090,None
17404863,None
29359951,1412036527
884761912289796097,21075591
884761912289796097,16734909
884761912289796097,16213404
505751041,None
2195541126,21075591
2195541126,16734909
22888086,21075591
26194884,16213404
2228995075,16734909
95340526,None
420135247,None
373149557,2688731112
733644914798567424,None
250539105,775326860
1054035642,2603192304
1054035642,175339579
1054035642,16734909
1942977655,None
75506460,16734909
17353325,None
2594593944,16213404
2882986945,None
23661536,16213404
1355397768,None
446764989,114936799
872625712972181504,2450695795
66917778,None
792669004162666497,1333360170
792669004162666497,16734909
1240165316,None
19749940,None
147040968,None
167633479,23700113
167633479,165660881
2556710096,16213404
2556710096,16734909
178291278,None
15715727,None
1455526074,21075591
1455526074,16734909
1455526074,16213404
53510256,None
401151793,16627712
216283750,None
2855113556,None
814568231495077892,16734909
814568231495077892,114936799
23700113,16734909
23700113,16213404
20838395,None
27419523,27419523
1038399103,None
25036511,None
578585757,None
48843089,43525891
182238174,21075591
2887713523,None
209942777,None
823329,899493183071035392
2887284944,9609632
2887284944,16734909
121874480,183770461
2160931,None
3254580492,373149557
3254580492,2688731112
107918290,None
591408765,None
1897328731,None
310240446,16734909
310240446,34116377
23161275,None
1355592691,None
24625637,None
131711235,None
309598914,21075591
759528870294884352,None
59389707,16734909
349484164,None
48843089,20838395
1527339204,None
50260920,16213404
47874155,None
782959125076414464,None
420825669,16213404
420825669,16734909
2290889455,2290889455
371646780,66917778
500555086,16627712
384233102,None
38392608,None
130668639,None
288462998,None
2148305090,42177568
25664945,None
3978393134,None
17353325,373149557
17353325,114936799
17353325,1299433878
2350890450,20559705
2350890450,43304756
2350890450,1137661725040209921
261300530,None
967220535980474369,313845173
163021688,None
373149557,246532728
2653823557,None
556345924,None
3254580492,None
23714546,16213404
446764989,None
500555086,29420301
63324927,None
324912151,None
2449582513,None
2812567998,16734909
2812567998,64705123
3020204131,16213404
337382401,16734909
16510939,16627712
42177568,None
216989103,None
260532533,25036511
260532533,451586190
836539255,16627712
1124567611,None
107918290,58727166
2579979278,95091601
2579979278,16734909
843023116943032320,16734909
32241249,None
25907015,None
576451623,66917778
42177568,47874155
1033826336,None
260532533,25036511
1034935934930771974,16213404
315651768,None
896622942469070848,None
178291278,125486974
371646780,2916395070
47946537,None
3558006793,None
2148305090,None
2579554963,None
2460748716,445880830
1549362066,60496760
2385891318,None
2450621492,25036511
2450621492,451586190
249599808,None
52714522,16213404
932571063501824001,None
504300062,9609632
504300062,83530742
504300062,16734909
18851974,None
14657993,None
1218180463,21075591
1218180463,16734909
1008644438246109184,None
347676617,17250722
797149344,21075591
797149344,16734909
62628195,None
877795221538447360,384233102
987646591,None
788532504626012160,None
16213404,None
2685926647,None
2993129827,None
63028705,None
362409060,None
29420301,None
925185296500629504,16213404
457935001,None
746896441,16213404
153029181,None
1614671707,2235731509
1614671707,16734909
1897328731,None
3356383392,1527339204
1854260514,None
4546668492,None
933950884312002561,None
15250661,34116377
15250661,16734909
414460605,None
1654861243,None
2469937724,66917778
2962805608,16213404
2962805608,16734909
2962805608,17456542
517295013,95091601
517295013,16734909
1048189773481836544,None
38808541,313845173
3254580492,1019122719122583553
1108104595,16094885
19749940,1333360170
19749940,792669004162666497
19749940,16734909
19749940,1137661725040209921
61703915,16734909
490004654,16213404
490004654,15439395
1355592691,34564954
1355592691,14707794
1355592691,1355592691
1355592691,16734909
1355592691,132655296
1355592691,16463397
16644176,814992349
16644176,16734909
814568231495077892,446764989
814568231495077892,114936799
2601524623,None
827142108419026944,29420301
1693323799,None
3499028112,None
1672847378,None
998491243,21075591
1398986676,None
1654861243,1654861243
31703492,None
258195662,None
1206858936,2450695795
15843498,None
733644914798567424,None
835079419,1333360170
835079419,16734909
835079419,1137661725040209921
23935607,21075591
50566420,16213404
624619918,None
480299764,25036511
480299764,451586190
33139292,None
207450455,21075591
207450455,16734909
585536758,16213404
94185085,21075591
242299173,178668890
175243720,94185085
521638255,178668890
1055381716934713344,16213404
243882040,95091601
243882040,16734909
16627712,63028705
1023344348878974977,None
170132632,59389707
170132632,16734909
1974472332,29420301
615844529,None
38596591,None
16590124,None
254935620,16213404
2918128556,741693001
60304682,16213404
1039835951554420736,None
508741229,3078836653
243882040,384233102
31646052,None
2583482094,None
1376950904,None
1669796893,1146707352
1669796893,16213404
1669796893,16734909
895148792957325312,None
1068809875,None
313845173,16734909
313845173,16734909
243882040,60779696
914553998614466560,14707794
914553998614466560,16734909
34424370,None
465065266,None
572517071,None
881080172522250241,153029181
216283750,None
53864354,519388948
1034405495749128192,None
19013852,16734909
373149557,373149557
93919944,None
483608501,None
932911346,None
1025894166,16213404
984294525966336002,446764989
984294525966336002,114936799
844732574,None
48881982,None
15510386,703308253
3002679840,147040968
2917572222,None
26450269,16213404
26450269,88593058
107918290,None
2546145167,None
53510256,None
347687975,16213404
158123632,63028705
25036511,None
2402502044,None
169840366,16734909
576451623,43525891
579774943,None
836539255,15843498
60779696,None
3311431903,519388948
3311431903,16734909
3238098226,938157784079593472
3238098226,16734909
275493030,16734909
2855113556,None
258726786,None
741972161229819904,16213404
741972161229819904,16734909
446764989,None
3041780966,None
624417170,814992349
624417170,16734909
39682124,None
1355397768,554060122
554060122,None
2611093651,16675569
795578956359442432,None
174082870,None
3291259554,16213404
1213930021,None
1849555482,22573600
2916395070,None
33786315,None
47946537,21075591
4919154620,None
1023361267,775326860
250539105,None
107918290,2812567998
107918290,16734909
107918290,64705123
259632732,2711602693
259632732,16734909
224988372,16213404
18373946,None
19319871,185614627
577905511,None
158123632,457935001
17682476,None
758580451971731456,63028705
394529489,None
256215482,775326860
984294525966336002,60779696
1033826336,None
618537899,None
21242757,None
948212281350877184,None
61935646,None
759528870294884352,None
951750256911302656,None
2469937724,167281867
1344228505,None
48843089,554060122
823329,None
1520813426,None
951710954596659203,None
418566530,None
955216588679999489,16213404
9609632,16734909
94770065,None
843023116943032320,None
214770574,16734909
214770574,95766807
483608501,None
1514621460,95091601
1514621460,16734909
161595266,None
1215388154,None
373149557,1634834588
265061703,16213404
408200652,246532728
1296854862,2450695795
16219695,None
788532504626012160,66917778
34775569,16734909
293755611,None
1651621050,1146707352
2573938082,None
154059448,None
981648751,21075591
981648751,16734909
18710072,239371458
18710072,321151129
18710072,29098641
18710072,20203870
18710072,1093638847
18710072,321151129
18710072,29098641
4309228955,16213404
227259371,16627712
15715727,None
814992349,16644176
814992349,16734909
25664945,None
15608568,34116377
505751041,None
445880830,19013852
445880830,16734909
195324011,16734909
467038656,164975989
814992349,16644176
814992349,814992349
814992349,16734909
3117002923,16213404
160001397,None
2723172332,None
415492458,None
2942800057,None
3022615789,None
2893387628,None
1068809875,258289977
833536909,None
19272348,None
152989688,None
555049057,16734909
78507836,None
388201600,16213404
2185620282,None
92624890,None
315651768,None
844732574,None
17670912,None
22907874,None
17353325,None
290914079,None
2653823557,23700113
2653823557,165660881
251486833,None
814568231495077892,1693323799
175339579,519388948
175339579,84750011
467101796,None
2306257518,None
823329,None
347592110,16734909
347592110,16213404
3192020780,1333360170
3192020780,16734909
490004654,None
1654861243,None
1672847378,2916395070
557344637,28739612
960459666433048576,None
724716039712329728,16213404
724716039712329728,16734909
19684618,None
6782812,20559705
6782812,43304756
6782812,1137661725040209921
984294525966336002,None
836539255,61703915
836539255,16734909
48634035,None
42177568,None
881080172522250241,None
159410285,2903155100
446764989,None
371646780,16627712
258289977,None
1897328731,25036511
1897328731,43304756
2320407336,66917778
2460748716,None
634391656,None
175243720,2460748716
14897305,None
1661565902,None
14495675,47874155
17094610,None
612498975,None
17114432,None
20644595,17250722
2396932903,None
117251669,16734909
216989103,None
917359505712627712,16213404
1654861243,1654861243
599995807,None
48843089,None
47239788,None
168476160,None
21463094,None
4899639072,43525891
95091601,16734909
1285240844,66917778
45794719,16627712
1341594596,None
373149557,None
2344678944,378420614
2344678944,16213404
1672847378,60779696
221649615,None
1420489382,None
121874480,519388948
121874480,16734909
716117550568869888,None
1344228505,None
38596591,None
12892152,21075591
1218180463,None
280949386,None
557344637,16094885
281897397,None
941608664196046848,None
27419523,None
803211858622566400,16213404
803211858622566400,16734909
2555478498,16213404
393909962,None
15305582,None
281474017,16213404
261592680,None
827142108419026944,4919154620
3545947934,None
1897328731,66917778
712322838,16213404
2812567998,16734909
47782626,None
1261842918,None
546765821,None
19198034,None
1421917495,None
38392608,None
933494937898819584,None
2371926008,None
20909123,21463094
2573938082,21463094
48843089,4919154620
881080172522250241,61703915
881080172522250241,16734909
130668639,None
843035790,16734909
2556710096,16213404
2556710096,16734909
505056752,16734909
505056752,20559705
505056752,16796812
505056752,16834659
394529489,None
487332963,None
15168534,63028705
48881982,None
2762057628,None
942710339732250624,33786315
778496715548536832,393909962
22607317,16213404
22607317,16734909
17357182,None
121874480,66917778
42177568,None
2573938082,29420301
1897328731,42177568
2262542771,None
2392572835,16627712
716388817242968064,None
164657200,None
1039673719080333313,16213404
3031897359,16213404
72229913,21075591
329539091,None
72411771,None
229823662,844732574
868488810044170240,None
21979491,None
1060463010735521792,9609632
1060463010735521792,16734909
3662331,16213404
31630387,None
932911346,None
3102057259,None
409989201,None
457935001,114936799
77071492,None
243882040,29420301
29359951,None
1068809875,43525891
1601937732,384233102
251486833,154059448
996703198789304320,None
1722097998,16213404
576451623,967523267996041216
2718428101,None
242299173,446764989
242299173,114936799
992810000,None
19263735,None
1048007734044459009,None
25795982,16627712
980459224227442689,519388948
980459224227442689,16734909
34775569,None
716749184821399553,28986343
623478141,None
25907015,None
373149557,None
202131330,None
795578956359442432,None
504406801,414460605
114135777,None
43413743,16094885
214770574,None
15715727,None
178668890,None
2160931,None
20848286,258289977
253922750,None
29420301,None
34424370,None
50956101,280949386
152989688,None
416950760,519388948
416950760,16734909
12892152,23700113
12892152,165660881
48843089,2916395070
420135247,None
47239788,183770461
216314600,None
490004654,None
1897328731,25036511
1897328731,451586190
212470506,None
2701795082,16213404
237110655,361514032
821696732505346048,1412036527
821696732505346048,16734909
366751482,None
45794719,15843498
1368100356,None
2995868749,16212771
250539105,2916395070
1344228505,599995807
173373905,16734909
173373905,16213404
173373905,114936799
1100253949,3238098226
1100253949,938157784079593472
896622942469070848,None
844732574,None
340242890,14707794
324912151,None
216283750,None
78907272,None
371646780,1146707352
1039835951554420736,117251669
1039835951554420736,16734909
15250661,16734909
741693001,None
591408765,None
1897328731,25036511
1897328731,451586190
227259371,43525891
17250722,16213404
31668817,None
2903156953,None
17887403,1854260514
1006726188729917440,21075591
933950884312002561,None
160001397,None
759528870294884352,None
716414601869393920,9609632
716414601869393920,16734909
256344641,None
16509444,None
281897397,None
154059448,None
630791275,None
823329,None
416950760,66917778
1672847378,2371926008
624619918,None
2601524623,None
2656574995,None
88578250,None
28026149,None
799170424491806721,None
16590124,None
50566420,None
371646780,183770461
1412036527,None
481539939,None
492940222,None
3193847263,60779696
25479291,16734909
2299409533,None
980459224227442689,2916395070
1000523039321161728,16213404
1028901576558034944,60779696
2579554963,None
107918290,None
175339579,167281867
414460605,None
17682476,None
330378192,451586190
330378192,1516521758
3002679840,None
2472410144,None
2304449960,None
483608501,None
1669796893,2152416404
540620541,1146707352
412967063,None
814568231495077892,16734909
1008857228265193472,16734909
1420489382,16734909
169840366,19332121
169840366,16213404
161595266,None
814992349,28026149
2460748716,None
360897540,None
313187605,None
60304682,16213404
244234172,2450695795
251069755,None
268536167,2812567998
268536167,16734909
792669004162666497,1333360170
2880060914,16213404
2880060914,16734909
216142379,None
3408745692,None
110399904,None
739788618797961216,None
3883181,None
1008644438246109184,None
2855113556,None
899493183071035392,None
510813253,None
1897328731,66917778
484730359,None
356016737,None
373149557,373149557
1418110340,None
1342652184,21075591
130668639,814992349
130668639,16734909
594425643,None
1739847991,42177568
371646780,519388948
371646780,16734909
585536758,None
329539091,None
704234715989954560,None
175339579,17250722
3684853116,None
304856790,365170898
48881982,None
14645713,None
1654861243,None
2653150832,None
782959125076414464,None
997038640936046592,16213404
2795435178,None
316939490,None
38273575,16734909
812138855008583680,43525891
23661536,16213404
174162131,16213404
249913529,None
27189723,None
147040968,None
828563270252457985,None
2274183680,None
48927175,420135247
1008918434384470018,None
812138855008583680,147040968
251486833,48881982
104758530,None
912104964,16213404
17353325,None
554060122,None
833553929396826112,None
362897827,21075591
362897827,16734909
2583482094,None
490004654,None
4725449118,60779696
104381543,None
229823662,None
298357426,21075591
932911346,95091601
932911346,16734909
20054890,None
1044288331197108229,None
43413743,16094885
941608664196046848,16213404
337382401,16734909
88072872,16734909
396280502,16213404
844732574,840050405878845440
870261102268907520,None
790382110318075905,None
33139292,16734909
41306775,None
3029083103,None
47239788,66917778
1404087277,229823662
919008127793500160,None
576451623,25036511
576451623,451586190
71749354,42177568
19330898,16213404
19330898,16734909
