usr_id,hashtags,type
373149557,aupairaffair,HASHTAGS
373149557,dutton,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
1355397768,qanda,HASHTAGS
16644176,qanda,HASHTAGS
16644176,libspill,HASHTAGS
81731342,qanda,HASHTAGS
3166153645,qanda,HASHTAGS
175243720,qanda,HASHTAGS
938193697,qanda,HASHTAGS
938193697,turnbull,HASHTAGS
938193697,auspol,HASHTAGS
95340526,qanda,HASHTAGS
17250722,qanda,HASHTAGS
21463094,qanda,HASHTAGS
166328555,qanda,HASHTAGS
94770065,qanda,HASHTAGS
1032486244779847681,qanda,HASHTAGS
520719713,qanda,HASHTAGS
1261532071,qanda,HASHTAGS
1549362066,auspol,HASHTAGS
25664945,qanda,HASHTAGS
806308487252746240,qanda,HASHTAGS
104758530,qanda,HASHTAGS
119221622,qanda,HASHTAGS
188657822,qanda,HASHTAGS
483608501,qanda,HASHTAGS
132445467,qanda,HASHTAGS
163767099,auspol,HASHTAGS
163767099,qanda,HASHTAGS
1180481659,qanda,HASHTAGS
2616340866,qanda,HASHTAGS
2449582513,libspill,HASHTAGS
2449582513,qanda,HASHTAGS
2449582513,auspol,HASHTAGS
490004654,qanda,HASHTAGS
3243893253,qanda,HASHTAGS
229823662,qanda,HASHTAGS
21463094,qanda,HASHTAGS
4601190200,qanda,HASHTAGS
509674759,qanda,HASHTAGS
1004286794446209024,qanda,HASHTAGS
19749940,qanda,HASHTAGS
446764989,qanda,HASHTAGS
214770574,auspol,HASHTAGS
214770574,qanda,HASHTAGS
182170529,qanda,HASHTAGS
540744197,qanda,HASHTAGS
544857425,qanda,HASHTAGS
379070532,qanda,HASHTAGS
47946537,qanda,HASHTAGS
209942777,qanda,HASHTAGS
554791551,qanda,HASHTAGS
39682124,qanda,HASHTAGS
8619542,auspol,HASHTAGS
8619542,qanda,HASHTAGS
899493183071035392,qanda,HASHTAGS
134712362,qanda,HASHTAGS
134712362,auspol,HASHTAGS
2402502044,qanda,HASHTAGS
933950884312002561,qanda,HASHTAGS
168473130,qanda,HASHTAGS
66917778,qanda,HASHTAGS
66917778,auspol,HASHTAGS
1549362066,qanda,HASHTAGS
20838395,qanda,HASHTAGS
50956101,qanda,HASHTAGS
445880830,qanda,HASHTAGS
445880830,auspol,HASHTAGS
373149557,libspill,HASHTAGS
373149557,scumo,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
63028705,qanda,HASHTAGS
24625637,qanda,HASHTAGS
1661565902,qanda,HASHTAGS
735962595555823616,qanda,HASHTAGS
4899639072,qanda,HASHTAGS
371646780,qanda,HASHTAGS
249599808,qanda,HASHTAGS
42177568,qanda,HASHTAGS
81559648,qanda,HASHTAGS
746896441,qanda,HASHTAGS
315651768,qanda,HASHTAGS
1856082044,qanda,HASHTAGS
5849482,qanda,HASHTAGS
27419523,qanda,HASHTAGS
288462998,qanda,HASHTAGS
17353325,auspol,HASHTAGS
2708534060,auspol,HASHTAGS
1031500750352875520,qanda,HASHTAGS
618537899,qanda,HASHTAGS
25048268,qanda,HASHTAGS
29420301,qanda,HASHTAGS
139692032,qanda,HASHTAGS
1008918434384470018,qanda,HASHTAGS
272761009,qanda,HASHTAGS
758580451971731456,qanda,HASHTAGS
25978296,qanda,HASHTAGS
2601524623,qanda,HASHTAGS
2601524623,auspol,HASHTAGS
714203470698401792,qanda,HASHTAGS
909053556199587844,qanda,HASHTAGS
216900329,qanda,HASHTAGS
19198034,qanda,HASHTAGS
15715727,qanda,HASHTAGS
991451128804950016,qanda,HASHTAGS
18236054,qanda,HASHTAGS
557344637,abcc,HASHTAGS
557344637,qanda,HASHTAGS
446764989,qanda,HASHTAGS
827691771735863296,qanda,HASHTAGS
25036511,qanda,HASHTAGS
480056249,qanda,HASHTAGS
29359951,qanda,HASHTAGS
958003062940954624,qanda,HASHTAGS
1344228505,qanda,HASHTAGS
704801208,qanda,HASHTAGS
25907015,qanda,HASHTAGS
373149557,tax,HASHTAGS
373149557,housing,HASHTAGS
373149557,neggear,HASHTAGS
373149557,turnbull,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
24336528,qanda,HASHTAGS
161595266,qanda,HASHTAGS
330929071,qanda,HASHTAGS
48843089,qanda,HASHTAGS
147040968,qanda,HASHTAGS
1520813426,qanda,HASHTAGS
2148305090,qanda,HASHTAGS
44091722,qanda,HASHTAGS
1527339204,qanda,HASHTAGS
2995708884,qanda,HASHTAGS
3022615789,qanda,HASHTAGS
2460748716,qanda,HASHTAGS
145837395,qanda,HASHTAGS
591408765,qanda,HASHTAGS
407498234,qanda,HASHTAGS
38392608,qanda,HASHTAGS
38392608,auspol,HASHTAGS
53510256,qanda,HASHTAGS
152989688,qanda,HASHTAGS
1330730270,qanda,HASHTAGS
1322072767,qanda,HASHTAGS
798994719938265092,qanda,HASHTAGS
303590108,qanda,HASHTAGS
544857425,qanda,HASHTAGS
2450695795,qanda,HASHTAGS
446764989,qanda,HASHTAGS
107918290,qanda,HASHTAGS
19749940,qanda,HASHTAGS
866215948302155776,qanda,HASHTAGS
14897305,qanda,HASHTAGS
3142098131,lnp,HASHTAGS
3142098131,climatechange,HASHTAGS
1019122719122583553,qanda,HASHTAGS
140751227,qanda,HASHTAGS
814568231495077892,qanda,HASHTAGS
814568231495077892,changetherules,HASHTAGS
85795383,qanda,HASHTAGS
1039835951554420736,qanda,HASHTAGS
18835418,qanda,HASHTAGS
373149557,neggear,HASHTAGS
373149557,tax,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
171886507,qanda,HASHTAGS
171886507,qanda,HASHTAGS
171886507,auspol,HASHTAGS
171886507,womeninpolitics,HASHTAGS
3356383392,qanda,HASHTAGS
15250661,qanda,HASHTAGS
3491730432,qanda,HASHTAGS
23700113,auspol,HASHTAGS
360897540,qanda,HASHTAGS
845029439683493888,qanda,HASHTAGS
930419628802576386,qanda,HASHTAGS
1008918434384470018,qanda,HASHTAGS
1943647196,qanda,HASHTAGS
15715727,qanda,HASHTAGS
371646780,qanda,HASHTAGS
160001397,qanda,HASHTAGS
977503490258878465,qanda,HASHTAGS
987646591,qanda,HASHTAGS
289273038,qanda,HASHTAGS
483608501,qanda,HASHTAGS
2884776675,qanda,HASHTAGS
492940222,insurgents,HASHTAGS
492940222,qanda,HASHTAGS
21137885,qanda,HASHTAGS
21137885,juicy,HASHTAGS
31367001,qanda,HASHTAGS
1215388154,qanda,HASHTAGS
1215388154,auspol,HASHTAGS
15510386,qanda,HASHTAGS
38392608,qanda,HASHTAGS
50956101,auspol,HASHTAGS
50956101,qanda,HASHTAGS
820757887299399680,qanda,HASHTAGS
94770065,qanda,HASHTAGS
819396087903457280,qanda,HASHTAGS
819396087903457280,auspol,HASHTAGS
303590108,qanda,HASHTAGS
17250722,qanda,HASHTAGS
26117959,qanda,HASHTAGS
3684853116,qanda,HASHTAGS
165942916,qanda,HASHTAGS
373149557,neggear,HASHTAGS
373149557,tax,HASHTAGS
373149557,lnp,HASHTAGS
373149557,asylum,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
25664945,qanda,HASHTAGS
782959125076414464,forestgump,HASHTAGS
782959125076414464,qanda,HASHTAGS
2903155100,qanda,HASHTAGS
154383048,qanda,HASHTAGS
212470506,qanda,HASHTAGS
1015359317703254016,auspol,HASHTAGS
1015359317703254016,christanotherone,HASHTAGS
25036511,qanda,HASHTAGS
31630387,qanda,HASHTAGS
704234715989954560,qanda,HASHTAGS
24308172,qanda,HASHTAGS
328379006,qanda,HASHTAGS
384233102,qanda,HASHTAGS
1376950904,turnbull,HASHTAGS
1376950904,qanda,HASHTAGS
38273575,qanda,HASHTAGS
20838395,qanda,HASHTAGS
579774943,murdoch,HASHTAGS
579774943,qanda,HASHTAGS
38392608,qanda,HASHTAGS
1032486244779847681,qanda,HASHTAGS
843035790,qanda,HASHTAGS
95091601,auspol,HASHTAGS
967523267996041216,qanda,HASHTAGS
371646780,qanda,HASHTAGS
2594593944,qanda,HASHTAGS
1008857228265193472,climatechange,HASHTAGS
1008857228265193472,auspol,HASHTAGS
1008857228265193472,qanda,HASHTAGS
347592110,qanda,HASHTAGS
347592110,libspill,HASHTAGS
811653072640299009,qanda,HASHTAGS
890117106,qanda,HASHTAGS
299602313,qanda,HASHTAGS
299602313,auspol,HASHTAGS
487332963,qanda,HASHTAGS
54873716,qanda,HASHTAGS
1008644438246109184,qanda,HASHTAGS
2449582513,qanda,HASHTAGS
2449582513,auspol,HASHTAGS
49579094,qanda,HASHTAGS
484544477,climatechamge,HASHTAGS
484544477,qanda,HASHTAGS
484544477,qandaextra,HASHTAGS
445880830,qanda,HASHTAGS
27419523,qanda,HASHTAGS
881080172522250241,qanda,HASHTAGS
30834717,qanda,HASHTAGS
2228695454,qanda,HASHTAGS
17353325,qanda,HASHTAGS
43525891,qanda,HASHTAGS
163728684,qanda,HASHTAGS
420135247,auspol,HASHTAGS
420135247,qanda,HASHTAGS
41778724,qanda,HASHTAGS
716388817242968064,qanda,HASHTAGS
484730359,qanda,HASHTAGS
14746450,qanda,HASHTAGS
130668639,qanda,HASHTAGS
746896441,qanda,HASHTAGS
125486974,qanda,HASHTAGS
15912718,qanda,HASHTAGS
229823662,qanda,HASHTAGS
1672847378,qanda,HASHTAGS
1672847378,auspol,HASHTAGS
4309228955,marvinmarsh,HASHTAGS
4309228955,stansgrandpa,HASHTAGS
373149557,housing,HASHTAGS
373149557,tax,HASHTAGS
373149557,neggear,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
31703492,qanda,HASHTAGS
174082870,qanda,HASHTAGS
814568231495077892,qanda,HASHTAGS
63871928,qanda,HASHTAGS
1368100356,qanda,HASHTAGS
1404087277,qanda,HASHTAGS
354649467,qanda,HASHTAGS
260532533,qanda,HASHTAGS
2419387790,qanda,HASHTAGS
216989103,qanda,HASHTAGS
24308172,abbott,HASHTAGS
23700113,auspol,HASHTAGS
161595266,qanda,HASHTAGS
508741229,qanda,HASHTAGS
577905511,qanda,HASHTAGS
2148305090,qanda,HASHTAGS
624619918,qanda,HASHTAGS
14897305,qanda,HASHTAGS
263589277,qanda,HASHTAGS
158123632,qanda,HASHTAGS
1355397768,qanda,HASHTAGS
3002679840,qanda,HASHTAGS
2191781708,qanda,HASHTAGS
16590124,qanda,HASHTAGS
17203386,qanda,HASHTAGS
816615996,qanda,HASHTAGS
335602448,qanda,HASHTAGS
107918290,qanda,HASHTAGS
60779696,qanda,HASHTAGS
21463094,qanda,HASHTAGS
609664982,qanda,HASHTAGS
609664982,qanda,HASHTAGS
609664982,auspol,HASHTAGS
609664982,womeninpolitics,HASHTAGS
251486833,qanda,HASHTAGS
899493183071035392,qanda,HASHTAGS
7009202,qanda,HASHTAGS
258726786,qanda,HASHTAGS
158123632,qanda,HASHTAGS
255807625,qanda,HASHTAGS
634391656,qanda,HASHTAGS
58727166,qanda,HASHTAGS
1344228505,qanda,HASHTAGS
357423076,qanda,HASHTAGS
357423076,malcolmturnball,HASHTAGS
38392608,qanda,HASHTAGS
38392608,auspol,HASHTAGS
24864618,qanda,HASHTAGS
19684618,qanda,HASHTAGS
15715727,qanda,HASHTAGS
2653823557,qanda,HASHTAGS
2653823557,auspol,HASHTAGS
457935001,qanda,HASHTAGS
407498234,qanda,HASHTAGS
373149557,tax,HASHTAGS
373149557,neggear,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
578585757,qanda,HASHTAGS
1030927122875834368,q,HASHTAGS
1015213339,lasertreatments,HASHTAGS
1015213339,mesotherapyindubai,HASHTAGS
1015213339,healthcare,HASHTAGS
1015213339,beauty,HASHTAGS
1015213339,fashion,HASHTAGS
2402502044,qanda,HASHTAGS
197620962,qanda,HASHTAGS
25036511,qanda,HASHTAGS
94770065,qanda,HASHTAGS
158123632,qanda,HASHTAGS
95399839,qanda,HASHTAGS
95399839,auspol,HASHTAGS
20848286,auspol,HASHTAGS
20848286,comedy,HASHTAGS
20848286,pwd,HASHTAGS
2385891318,qanda,HASHTAGS
1376950904,qanda,HASHTAGS
2460748716,qanda,HASHTAGS
943061904045498368,qanda,HASHTAGS
15241751,qanda,HASHTAGS
17250722,qanda,HASHTAGS
22337121,qanda,HASHTAGS
1033826336,qanda,HASHTAGS
446764989,qanda,HASHTAGS
37891446,qanda,HASHTAGS
37891446,auspol,HASHTAGS
1044448526925627392,qanda,HASHTAGS
2601524623,qanda,HASHTAGS
2601524623,auspol,HASHTAGS
1215388154,auspol,HASHTAGS
1215388154,qanda,HASHTAGS
3040447639,qanda,HASHTAGS
1240165316,qanda,HASHTAGS
81559648,qanda,HASHTAGS
188657822,qanda,HASHTAGS
230608463,australia,HASHTAGS
230608463,qanda,HASHTAGS
230608463,auspol,HASHTAGS
258289977,qanda,HASHTAGS
5479932,qanda,HASHTAGS
3383978613,qanda,HASHTAGS
490004654,qanda,HASHTAGS
249599808,qanda,HASHTAGS
153029181,qanda,HASHTAGS
1008644438246109184,qanda,HASHTAGS
1023344348878974977,qanda,HASHTAGS
49579094,qanda,HASHTAGS
44745519,qanda,HASHTAGS
19749940,qanda,HASHTAGS
147040968,qanda,HASHTAGS
165660881,auspol,HASHTAGS
588758523,qanda,HASHTAGS
896622942469070848,qanda,HASHTAGS
795452076,auspol,HASHTAGS
795452076,qanda,HASHTAGS
2812567998,qanda,HASHTAGS
1601937732,qanda,HASHTAGS
576451623,qanda,HASHTAGS
2583482094,qanda,HASHTAGS
758580451971731456,qanda,HASHTAGS
16094885,auspol,HASHTAGS
16094885,qanda,HASHTAGS
919008127793500160,qanda,HASHTAGS
1266023737,qanda,HASHTAGS
1418110340,qanda,HASHTAGS
161595266,qanda,HASHTAGS
3978393134,qanda,HASHTAGS
178668890,qanda,HASHTAGS
373149557,tax,HASHTAGS
373149557,neggear,HASHTAGS
373149557,turnbull,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
38392608,qanda,HASHTAGS
38392608,auspol,HASHTAGS
17353325,auspol,HASHTAGS
42177568,qanda,HASHTAGS
2199126007,qanda,HASHTAGS
53510256,qanda,HASHTAGS
192457318,qanda,HASHTAGS
554060122,qanda,HASHTAGS
576451623,qanda,HASHTAGS
30834717,qanda,HASHTAGS
83474151,qanda,HASHTAGS
2443765063,qanda,HASHTAGS
78907272,qanda,HASHTAGS
130668639,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
29714420,qanda,HASHTAGS
25664945,qanda,HASHTAGS
817152,qanda,HASHTAGS
1039835951554420736,qanda,HASHTAGS
557344637,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
139692032,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
445880830,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
6190272,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
710683412583964672,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
1520813426,qanda,HASHTAGS
1412036527,qanda,HASHTAGS
1412036527,factcheck,HASHTAGS
49975241,qanda,HASHTAGS
483275549,qanda,HASHTAGS
483275549,auspol,HASHTAGS
19198034,qanda,HASHTAGS
741693001,qanda,HASHTAGS
2579554963,qanda,HASHTAGS
15250661,qanda,HASHTAGS
2402502044,qanda,HASHTAGS
591408765,qanda,HASHTAGS
2507342209,qanda,HASHTAGS
48843089,qanda,HASHTAGS
2460748716,qanda,HASHTAGS
1032621676997963776,qanda,HASHTAGS
19489002,qanda,HASHTAGS
19263735,auspol,HASHTAGS
19263735,qanda,HASHTAGS
19263735,twittercensor,HASHTAGS
152989688,qanda,HASHTAGS
843023116943032320,qanda,HASHTAGS
181150381,qanda,HASHTAGS
41306775,qanda,HASHTAGS
1039835951554420736,qanda,HASHTAGS
167633479,auspol,HASHTAGS
167633479,qanda,HASHTAGS
48881982,qanda,HASHTAGS
2616125786,qanda,HASHTAGS
1330730270,qanda,HASHTAGS
2449582513,qanda,HASHTAGS
2449582513,auspol,HASHTAGS
29359951,qanda,HASHTAGS
1032486244779847681,qanda,HASHTAGS
747219321198280704,qanda,HASHTAGS
24336528,qanda,HASHTAGS
15715727,qanda,HASHTAGS
475780866,qanda,HASHTAGS
483608501,qanda,HASHTAGS
38392608,malcolmturnbull,HASHTAGS
38392608,australia,HASHTAGS
107918290,qanda,HASHTAGS
833536909,qanda,HASHTAGS
176822446,auspol,HASHTAGS
266922209,qanda,HASHTAGS
266922209,auspol,HASHTAGS
373149557,tax,HASHTAGS
373149557,neggear,HASHTAGS
373149557,scumo,HASHTAGS
373149557,cathywilcox1,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
216283750,qanda,HASHTAGS
1549362066,qanda,HASHTAGS
59389707,qanda,HASHTAGS
843035790,qanda,HASHTAGS
21242757,qanda,HASHTAGS
3022615789,qanda,HASHTAGS
3022615789,factcheck,HASHTAGS
1318044758,auspol,HASHTAGS
1318044758,qanda,HASHTAGS
360897540,qanda,HASHTAGS
17250722,qanda,HASHTAGS
214770574,auspol,HASHTAGS
214770574,qanda,HASHTAGS
29420301,qanda,HASHTAGS
421787378,qanda,HASHTAGS
421787378,auspol,HASHTAGS
192457318,qanda,HASHTAGS
2616340866,qanda,HASHTAGS
1722097998,qanda,HASHTAGS
1722097998,auspol,HASHTAGS
1722097998,politicslive,HASHTAGS
17682476,qanda,HASHTAGS
576451623,abc,HASHTAGS
130668639,qanda,HASHTAGS
237675508,qanda,HASHTAGS
1333360170,qanda,HASHTAGS
280949386,qanda,HASHTAGS
3252306068,qanda,HASHTAGS
1669796893,qanda,HASHTAGS
618537899,qanda,HASHTAGS
3138575652,qanda,HASHTAGS
15241751,qanda,HASHTAGS
838325978929618944,qanda,HASHTAGS
838325978929618944,auspol,HASHTAGS
1008644438246109184,qanda,HASHTAGS
2152416404,qanda,HASHTAGS
64516965,qanda,HASHTAGS
42177568,auspol,HASHTAGS
3192591642,auspol,HASHTAGS
16627712,qanda,HASHTAGS
2507337876,qanda,HASHTAGS
580737918,qanda,HASHTAGS
1344228505,qanda,HASHTAGS
577027901,qanda,HASHTAGS
16644176,libsplit,HASHTAGS
174082870,qanda,HASHTAGS
1240407498,auspol,HASHTAGS
2711602693,qanda,HASHTAGS
711864730705485824,qanda,HASHTAGS
158123632,qanda,HASHTAGS
29359951,qanda,HASHTAGS
29359951,factcheck,HASHTAGS
161595266,qanda,HASHTAGS
2460748716,qanda,HASHTAGS
823329,qanda,HASHTAGS
2402502044,qanda,HASHTAGS
25036511,qanda,HASHTAGS
2148305090,qanda,HASHTAGS
17404863,qanda,HASHTAGS
29359951,qanda,HASHTAGS
505751041,qanda,HASHTAGS
2228995075,qanda,HASHTAGS
2228995075,auspol,HASHTAGS
95340526,qanda,HASHTAGS
420135247,auspol,HASHTAGS
420135247,qanda,HASHTAGS
373149557,racism,HASHTAGS
373149557,neggear,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
733644914798567424,qanda,HASHTAGS
250539105,qanda,HASHTAGS
1942977655,bonkingban,HASHTAGS
1942977655,qanda,HASHTAGS
75506460,qanda,HASHTAGS
17353325,auspol,HASHTAGS
2594593944,qanda,HASHTAGS
2882986945,qanda,HASHTAGS
1355397768,qanda,HASHTAGS
446764989,qanda,HASHTAGS
872625712972181504,qanda,HASHTAGS
66917778,qanda,HASHTAGS
66917778,auspol,HASHTAGS
1240165316,qanda,HASHTAGS
19749940,qanda,HASHTAGS
147040968,qanda,HASHTAGS
167633479,auspol,HASHTAGS
2556710096,bonkingban,HASHTAGS
178291278,qanda,HASHTAGS
15715727,qanda,HASHTAGS
53510256,qanda,HASHTAGS
401151793,qanda,HASHTAGS
216283750,qanda,HASHTAGS
2855113556,qanda,HASHTAGS
814568231495077892,qanda,HASHTAGS
23700113,auspol,HASHTAGS
20838395,qanda,HASHTAGS
1038399103,qanda,HASHTAGS
25036511,qanda,HASHTAGS
578585757,qanda,HASHTAGS
48843089,qanda,HASHTAGS
2887713523,qanda,HASHTAGS
209942777,qanda,HASHTAGS
823329,qanda,HASHTAGS
2160931,qanda,HASHTAGS
3254580492,tax,HASHTAGS
3254580492,housing,HASHTAGS
3254580492,neggear,HASHTAGS
3254580492,turnbull,HASHTAGS
3254580492,auspol,HASHTAGS
107918290,fizza,HASHTAGS
107918290,qanda,HASHTAGS
591408765,qanda,HASHTAGS
1897328731,qanda,HASHTAGS
23161275,qanda,HASHTAGS
1355592691,qanda,HASHTAGS
24625637,qanda,HASHTAGS
131711235,qanda,HASHTAGS
131711235,auspol,HASHTAGS
759528870294884352,qanda,HASHTAGS
59389707,qanda,HASHTAGS
349484164,qanda,HASHTAGS
349484164,kayosports,HASHTAGS
48843089,qanda,HASHTAGS
1527339204,qanda,HASHTAGS
1527339204,nswpol,HASHTAGS
1527339204,auspol,HASHTAGS
782959125076414464,nazis,HASHTAGS
782959125076414464,nats,HASHTAGS
782959125076414464,abbott,HASHTAGS
782959125076414464,libs,HASHTAGS
782959125076414464,existential,HASHTAGS
782959125076414464,qanda,HASHTAGS
2290889455,qanda,HASHTAGS
384233102,qanda,HASHTAGS
38392608,qanda,HASHTAGS
38392608,auspol,HASHTAGS
130668639,qanda,HASHTAGS
288462998,qanda,HASHTAGS
2148305090,qanda,HASHTAGS
25664945,qanda,HASHTAGS
3978393134,qanda,HASHTAGS
3978393134,auspol,HASHTAGS
17353325,libspill,HASHTAGS
17353325,turnbull,HASHTAGS
17353325,dutton,HASHTAGS
17353325,abbott,HASHTAGS
2350890450,auspol,HASHTAGS
261300530,auspol,HASHTAGS
261300530,qanda,HASHTAGS
967220535980474369,auspol,HASHTAGS
967220535980474369,qanda,HASHTAGS
163021688,qanda,HASHTAGS
373149557,housing,HASHTAGS
373149557,tax,HASHTAGS
373149557,neggear,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
2653823557,qanda,HASHTAGS
556345924,qanda,HASHTAGS
3254580492,qanda,HASHTAGS
23714546,qanda,HASHTAGS
446764989,qanda,HASHTAGS
500555086,qanda,HASHTAGS
63324927,qanda,HASHTAGS
324912151,qanda,HASHTAGS
2449582513,qanda,HASHTAGS
2449582513,auspol,HASHTAGS
2812567998,whitewash,HASHTAGS
2812567998,justinmilne,HASHTAGS
2812567998,qanda,HASHTAGS
337382401,qanda,HASHTAGS
42177568,qanda,HASHTAGS
216989103,qanda,HASHTAGS
1124567611,qanda,HASHTAGS
107918290,qanda,HASHTAGS
2579979278,auspol,HASHTAGS
32241249,turnbull,HASHTAGS
32241249,qanda,HASHTAGS
32241249,bacheloretteau,HASHTAGS
25907015,qanda,HASHTAGS
576451623,qanda,HASHTAGS
576451623,auspol,HASHTAGS
1033826336,qanda,HASHTAGS
315651768,qanda,HASHTAGS
896622942469070848,qanda,HASHTAGS
178291278,qanda,HASHTAGS
47946537,qanda,HASHTAGS
3558006793,qanda,HASHTAGS
2148305090,qanda,HASHTAGS
2579554963,turnbull,HASHTAGS
2579554963,bonkban,HASHTAGS
2579554963,qanda,HASHTAGS
2460748716,qanda,HASHTAGS
2385891318,qanda,HASHTAGS
249599808,qanda,HASHTAGS
52714522,qanda,HASHTAGS
932571063501824001,qanda,HASHTAGS
18851974,qanda,HASHTAGS
14657993,qanda,HASHTAGS
1008644438246109184,qanda,HASHTAGS
347676617,qanda,HASHTAGS
62628195,billshorten,HASHTAGS
877795221538447360,qanda,HASHTAGS
987646591,qanda,HASHTAGS
16213404,qanda,HASHTAGS
2685926647,bonkingban,HASHTAGS
2685926647,qanda,HASHTAGS
2993129827,qanda,HASHTAGS
63028705,qanda,HASHTAGS
63028705,wewontwait,HASHTAGS
362409060,qanda,HASHTAGS
29420301,qanda,HASHTAGS
457935001,qanda,HASHTAGS
746896441,qanda,HASHTAGS
153029181,qanda,HASHTAGS
1897328731,qanda,HASHTAGS
4546668492,qanda,HASHTAGS
933950884312002561,qanda,HASHTAGS
15250661,qanda,HASHTAGS
1654861243,qanda,HASHTAGS
2962805608,sbs,HASHTAGS
517295013,auspol,HASHTAGS
1048189773481836544,qanda,HASHTAGS
38808541,auspol,HASHTAGS
38808541,qanda,HASHTAGS
3254580492,qanda,HASHTAGS
1108104595,nbn,HASHTAGS
61703915,qanda,HASHTAGS
490004654,qanda,HASHTAGS
814568231495077892,qanda,HASHTAGS
2601524623,qanda,HASHTAGS
827142108419026944,qanda,HASHTAGS
1693323799,qanda,HASHTAGS
3499028112,qanda,HASHTAGS
1672847378,qanda,HASHTAGS
1672847378,auspol,HASHTAGS
1398986676,turnbo,HASHTAGS
1398986676,qanda,HASHTAGS
1654861243,qanda,HASHTAGS
31703492,gillard,HASHTAGS
31703492,qanda,HASHTAGS
1206858936,qanda,HASHTAGS
15843498,qanda,HASHTAGS
733644914798567424,qanda,HASHTAGS
624619918,qanda,HASHTAGS
33139292,bonkingban,HASHTAGS
33139292,qanda,HASHTAGS
242299173,qanda,HASHTAGS
521638255,qanda,HASHTAGS
243882040,auspol,HASHTAGS
1023344348878974977,qanda,HASHTAGS
170132632,qanda,HASHTAGS
1974472332,qanda,HASHTAGS
615844529,qanda,HASHTAGS
38596591,malcolmturnbull,HASHTAGS
38596591,fairdinkum,HASHTAGS
38596591,qanda,HASHTAGS
16590124,qanda,HASHTAGS
2918128556,qanda,HASHTAGS
1039835951554420736,qanda,HASHTAGS
508741229,q,HASHTAGS
243882040,qanda,HASHTAGS
31646052,qanda,HASHTAGS
2583482094,qanda,HASHTAGS
1376950904,turnbull,HASHTAGS
1376950904,qanda,HASHTAGS
1068809875,qanda,HASHTAGS
313845173,qanda,HASHTAGS
243882040,qanda,HASHTAGS
914553998614466560,qanda,HASHTAGS
34424370,qanda,HASHTAGS
465065266,qanda,HASHTAGS
465065266,thebacheloretteau,HASHTAGS
572517071,qanda,HASHTAGS
216283750,qanda,HASHTAGS
1034405495749128192,laserskincare,HASHTAGS
1034405495749128192,lasertreatments,HASHTAGS
1034405495749128192,health,HASHTAGS
1034405495749128192,beauty,HASHTAGS
1034405495749128192,skincare,HASHTAGS
1034405495749128192,fashion,HASHTAGS
1034405495749128192,mesotherapydubai,HASHTAGS
1034405495749128192,mesotherapy,HASHTAGS
1034405495749128192,thugsofhindostan,HASHTAGS
1034405495749128192,felizjueves,HASHTAGS
1034405495749128192,qanda,HASHTAGS
1034405495749128192,8kasımdünyadelilergünü,HASHTAGS
1034405495749128192,الخميس,HASHTAGS
1034405495749128192,mesotherapyindubai,HASHTAGS
1034405495749128192,skin,HASHTAGS
19013852,qanda,HASHTAGS
373149557,housing,HASHTAGS
373149557,lnp,HASHTAGS
373149557,neggear,HASHTAGS
373149557,auspol,HASHTAGS
373149557,qanda,HASHTAGS
93919944,qanda,HASHTAGS
483608501,qanda,HASHTAGS
932911346,qanda,HASHTAGS
1025894166,qanda,HASHTAGS
984294525966336002,qanda,HASHTAGS
844732574,qanda,HASHTAGS
48881982,qanda,HASHTAGS
3002679840,qanda,HASHTAGS
2917572222,qanda,HASHTAGS
107918290,qanda,HASHTAGS
2546145167,qanda,HASHTAGS
53510256,qanda,HASHTAGS
25036511,qanda,HASHTAGS
2402502044,qanda,HASHTAGS
169840366,qanda,HASHTAGS
576451623,qanda,HASHTAGS
579774943,qanda,HASHTAGS
60779696,qanda,HASHTAGS
3238098226,girlstakeoverparliament,HASHTAGS
3238098226,auspices,HASHTAGS
3238098226,qanda,HASHTAGS
275493030,qanda,HASHTAGS
275493030,heforshe,HASHTAGS
