usr_id,replies,type
746179001819881472,827295329439539200,REPLIES
452721196,1886068736,REPLIES
242936818,139328853,REPLIES
336828167,35900933,REPLIES
971676735841345536,57956162,REPLIES
3765841,1005749898963107840,REPLIES
22850770,213227473,REPLIES
3765841,79884432,REPLIES
263522138,626294220,REPLIES
16996451,19274342,REPLIES
865454643312066562,2536626548,REPLIES
439035260,14130643,REPLIES
629220407,508509497,REPLIES
1129892910,21075591,REPLIES
1664570648,975145607730888704,REPLIES
1456412868,16834659,REPLIES
824573108937830400,43525891,REPLIES
57956162,870769769053421569,REPLIES
357833234,160856325,REPLIES
343421847,16213404,REPLIES
2507519377,16834659,REPLIES
139328853,855547044143824897,REPLIES
3078836653,2351162450,REPLIES
2204806447,870769769053421569,REPLIES
874529213813891072,8197942,REPLIES
3078836653,57956162,REPLIES
20876638,16094885,REPLIES
192186952,16734909,REPLIES
3117812391,467004982,REPLIES
168984758,21075591,REPLIES
2887713523,31585344,REPLIES
937848076550545408,16734909,REPLIES
2874904873,180258856,REPLIES
420046959,17503820,REPLIES
22876462,2793424130,REPLIES
705638477954568192,487332963,REPLIES
2986628520,16834659,REPLIES
705638477954568192,705638477954568192,REPLIES
1011156483923300352,104758530,REPLIES
3885947052,1333360170,REPLIES
1218180463,16834659,REPLIES
2584945088,487235225,REPLIES
1356898081,775491484275515393,REPLIES
1557770354,52320140,REPLIES
278356637,228924029,REPLIES
820585382886580224,1333360170,REPLIES
866512266467844096,139328853,REPLIES
2887713523,16834659,REPLIES
487332963,705638477954568192,REPLIES
1015834210328719361,43304756,REPLIES
2659475605,3078836653,REPLIES
903807756322217984,171437375,REPLIES
730745763735556097,2393625326,REPLIES
705638477954568192,487332963,REPLIES
3624675504,53809757,REPLIES
1036209108863475712,251440033,REPLIES
2537313661,112383045,REPLIES
1708574071,1708574071,REPLIES
264618389,702645493361278976,REPLIES
213633880,16213404,REPLIES
1647052374,465936656,REPLIES
987348777622126592,16734909,REPLIES
2608740770,1004655025933570050,REPLIES
47349569,21075591,REPLIES
851583554261663744,95091601,REPLIES
699178838593396736,2235731509,REPLIES
17111029,519388948,REPLIES
4897638407,2909707872,REPLIES
89360295,11781162,REPLIES
71106714,3313083876,REPLIES
2536626548,74382140,REPLIES
938489083,3898426152,REPLIES
378545076,16675569,REPLIES
923669157941354497,1113341312,REPLIES
178668890,519388948,REPLIES
2659475605,1333360170,REPLIES
19198034,25297301,REPLIES
2875756267,2875756267,REPLIES
17111029,178668890,REPLIES
621770560,416950760,REPLIES
2801666531,16213404,REPLIES
1432318567,31585344,REPLIES
3277894616,19631784,REPLIES
178668890,17111029,REPLIES
809153193888231425,137198586,REPLIES
4491561740,16213404,REPLIES
41542581,16834659,REPLIES
3474359716,2555478498,REPLIES
3474359716,16213404,REPLIES
175243720,99394501,REPLIES
17111029,178668890,REPLIES
35641341,114050808,REPLIES
4856510102,4856510102,REPLIES
14944735,29387813,REPLIES
316294172,16213404,REPLIES
959983945369600000,571488084,REPLIES
20352984,137892503,REPLIES
550754544,1045140123464024066,REPLIES
970113980780896256,237612784,REPLIES
1011642652402434050,28026149,REPLIES
912656135085211648,320145267,REPLIES
3474359716,1595566334,REPLIES
970113980780896256,571488084,REPLIES
914725498445430784,2603192304,REPLIES
971712014589440001,20758087,REPLIES
252692962,842258560499109888,REPLIES
970113980780896256,755171496901746689,REPLIES
3031852397,233343317,REPLIES
104758530,47256341,REPLIES
2283278034,17250722,REPLIES
34481150,1046901688190136322,REPLIES
785396851868508160,137198586,REPLIES
727276934787268608,52320140,REPLIES
22724284,21075591,REPLIES
1708574071,16094885,REPLIES
297655080,18371863,REPLIES
311985113,2408008634,REPLIES
1058639745398390784,16734909,REPLIES
47239788,1580363462,REPLIES
190208584,877415741124825088,REPLIES
156464691,156464691,REPLIES
1634918790,137198586,REPLIES
16644176,970113980780896256,REPLIES
516168981,16734909,REPLIES
707403228908883969,31585344,REPLIES
90749334,228535666,REPLIES
309267035,731407442710384644,REPLIES
908690330064535552,34116377,REPLIES
1097886282,559935930,REPLIES
899012530281922560,16094885,REPLIES
72478719,263483174,REPLIES
263522138,134646048,REPLIES
1672758199,762440263,REPLIES
278760917,1113341312,REPLIES
873234744,16213404,REPLIES
4064151793,16734909,REPLIES
862607948798873600,1333360170,REPLIES
3317450233,9290802,REPLIES
577792575,577792575,REPLIES
72478719,167281867,REPLIES
970113980780896256,16644176,REPLIES
2709028958,134646048,REPLIES
96330642,20352984,REPLIES
20812411,17250722,REPLIES
341327946,326765076,REPLIES
287692364,16213404,REPLIES
1105510140,4856510102,REPLIES
2426317670,369349553,REPLIES
568804267,16213404,REPLIES
20411731,16675569,REPLIES
3308335375,160856325,REPLIES
862607948798873600,1333360170,REPLIES
1059654723127496704,70617159,REPLIES
749891977328496640,52320140,REPLIES
1669796893,17250722,REPLIES
2967077190,16213107,REPLIES
789056174981128192,820092093783605248,REPLIES
2594347974,21271154,REPLIES
3764854279,16213404,REPLIES
1844535024,16213404,REPLIES
2316787261,16734909,REPLIES
3219108581,16213404,REPLIES
1032621676997963776,17503820,REPLIES
16644176,970113980780896256,REPLIES
862607948798873600,741819608,REPLIES
901020894507581441,52320140,REPLIES
862607948798873600,1333360170,REPLIES
901020894507581441,1386337062,REPLIES
2238142334,17831767,REPLIES
60448583,17503820,REPLIES
34875447,55113432,REPLIES
3359154313,9609632,REPLIES
95628285,302337202,REPLIES
61626999,23052065,REPLIES
309510558,805442447182598145,REPLIES
926608326229495808,25235151,REPLIES
1032189389126885376,2507519377,REPLIES
393762976,17503820,REPLIES
3789793212,34616293,REPLIES
753130769153822720,519388948,REPLIES
57837555,57837555,REPLIES
137892503,96330642,REPLIES
30407140,4861925095,REPLIES
1464475747,2351162450,REPLIES
4491561740,1333360170,REPLIES
72487980,21075591,REPLIES
2426317670,539833719,REPLIES
551483643,17503820,REPLIES
899012530281922560,30407140,REPLIES
177548617,66917778,REPLIES
150835087,17503820,REPLIES
25037252,76842602,REPLIES
760303274322866177,762906414041837568,REPLIES
337667823,180258856,REPLIES
47200520,31585344,REPLIES
551913569,1595566334,REPLIES
3233032387,2768501,REPLIES
3467896034,741819608,REPLIES
1009400332202360834,1333360170,REPLIES
3078836653,770132773965328385,REPLIES
2249533080,17503820,REPLIES
16163392,970113980780896256,REPLIES
2608452822,1568352805,REPLIES
305402820,16213404,REPLIES
305402820,2349488580,REPLIES
3078836653,770132773965328385,REPLIES
3078836653,770132773965328385,REPLIES
305402820,16213404,REPLIES
624461722,167645831,REPLIES
870996546,1333360170,REPLIES
457313865,108273993,REPLIES
2457778334,21075591,REPLIES
3221860862,16734909,REPLIES
36941005,8197942,REPLIES
275947438,53809757,REPLIES
3078836653,770132773965328385,REPLIES
993076266877112320,207932870,REPLIES
993076266877112320,2524707338,REPLIES
576451623,1899124170,REPLIES
1595566334,551913569,REPLIES
353109403,353109403,REPLIES
841173935391567872,137198586,REPLIES
943734131271221248,1333360170,REPLIES
885658005114503168,1333360170,REPLIES
71164286,18371863,REPLIES
185554632,1287115579,REPLIES
2589086480,1466312012,REPLIES
2659475605,244425328,REPLIES
862607948798873600,1333360170,REPLIES
3308335375,18753424,REPLIES
870408277431009281,18753424,REPLIES
86859740,74382140,REPLIES
1554606457,1333360170,REPLIES
72478719,1654401169,REPLIES
951400686687698944,17503820,REPLIES
