usr_id,mentions
17353325,16213404
970113980780896256,253410837
970113980780896256,571488084
1459353145,2768501
172081908,172081908
2456550114,22573600
1597408068,None
948841982,1333360170
828136795116228608,2904009019
948841982,16834659
1539989670,163728684
1539989670,16734909
35900933,None
3163362120,16094885
35900933,703308253
914249614848548864,1040425817136750592
914249614848548864,3278231048
914249614848548864,16213404
914249614848548864,15250661
964336968812253184,None
467038656,16094885
1539989670,16627712
774683600805437440,125486974
2817851108,723151752
2817851108,2768501
3315691627,16213404
270248557,16734909
270248557,1137661725040209921
87596656,399265360
1018611146159374336,2904009019
2150172823,16094885
762906414041837568,1228096075
762906414041837568,16213404
798034514,16213404
798034514,95064543
798034514,44835347
798034514,1113341312
926495035,None
1149827598,16094885
4767543901,26189696
469303983,16213404
469303983,16734909
309267035,1333360170
309267035,95091601
1034284633,73981267
270248557,1240407498
270248557,25036511
574229832,11781162
574229832,16734909
762412885347700736,26189696
4757453012,518124725
4757453012,16734909
279935002,80712889
4875432925,16463397
4875432925,723151752
107918290,1291056290
20473839,803947171
20473839,16734909
20473839,58352165
3310056226,None
3822817877,11781162
3822817877,16734909
608074792,43525891
1108565574,546765821
762906414041837568,860833650300010497
762906414041837568,16213404
141412902,None
2180795533,369158562
756451859640963073,None
356152204,21075591
17353325,2483358715
17353325,19050000
17353325,16734909
17353325,52320140
3194207756,1348465843
3194207756,16213404
608074792,73981267
2154530264,16094885
979522386969034752,16734909
979522386969034752,34116377
424870511,None
300510416,465936656
62628195,None
4286365994,None
75760305,None
3194207756,42512937
398007505,944465451727314944
1333360170,99370007
1333360170,2592733051
1333360170,23879043
1333360170,16734909
1333360170,23700113
1333360170,1137661725040209921
2810753491,None
352632770,519388948
352632770,16734909
17353325,771482928018706432
18663834,None
17363170,42177568
57956162,1333360170
57956162,95091601
57956162,28739612
57956162,16734909
826332877457481728,546765821
44340706,3555381912
2450621492,73981267
2573938082,3996268452
17353325,55113432
1463314856,44340706
1463314856,16094885
172081908,95064543
172081908,16463397
172081908,20138772
20817142,None
17353325,188143601
17353325,16213404
574229832,399265360
1597408068,60779696
2479088160,67166472
3288075858,233343317
964336968812253184,None
224160730,14707794
224160730,16734909
224160730,132655296
224160730,16463397
57956162,4286365994
57956162,16734909
57956162,28739612
25801841,626294220
25801841,228853466
1463314856,224160730
1463314856,16094885
15934372,None
1035083555779428352,None
774683600805437440,398007505
774683600805437440,944465451727314944
774683600805437440,172279923
774683600805437440,2332818674
774683600805437440,2949879206
774683600805437440,139531687
774683600805437440,612998177
774683600805437440,345275528
774683600805437440,2150740658
774683600805437440,911101967128072192
774683600805437440,398602494
1859495642,None
172081908,172081908
22223780,66917778
744339819166212096,16213404
1958291082,28026149
842288667750195200,172081908
2338024555,17831767
2338024555,16834659
973161381372440576,971712014589440001
979522386969034752,16734909
1014522329114783745,172081908
1597408068,3555381912
224160730,185614627
224160730,3288075858
2733971311,16627712
2787826921,55113432
749583302726594560,1009022579900702721
749583302726594560,1333360170
749583302726594560,16213404
2450621492,16627712
773362619830849536,172081908
1597408068,160856325
14914045,21075591
159003619,60779696
922361848703328257,20838395
1030927122875834368,3078836653
1030927122875834368,981648751
1030927122875834368,5392032
380910579,43525891
3315691627,546765821
17353325,224160730
17353325,1113341312
17353325,16734909
17353325,66917778
1463314856,224160730
1463314856,16094885
1463314856,16213404
1463314856,16213404
475780866,574166644
475780866,52320140
475780866,19050000
475780866,16734909
475780866,721655916005724161
922361848703328257,233018450
1463314856,1258212481610035201
1463314856,16094885
17353325,55113432
625122575,2904009019
42553701,614246029
984558778375749632,None
398007505,2949879206
398007505,139531687
398007505,612998177
398007505,345275528
398007505,2150740658
398007505,911101967128072192
398007505,398602494
398007505,708335064568832001
398007505,1047647313244483589
398007505,16094885
398007505,944465451727314944
398007505,34116377
3122406852,52320140
544918477,2655081289
560664451,125486974
560664451,16734909
175243720,1333360170
175243720,95091601
798034514,16213404
798034514,1113341312
798034514,95064543
798034514,44835347
798034514,1092378031
113272772,11781162
113272772,16734909
175243720,57956162
175243720,1333360170
175243720,95091601
175243720,28739612
35992483,3122406852
35992483,52320140
111463443,None
356152204,2483358715
356152204,17353325
356152204,19050000
356152204,16734909
356152204,52320140
629050900,34116377
922361848703328257,58428987
266919237,16094885
175243720,99370007
175243720,2592733051
175243720,23879043
175243720,16734909
175243720,23700113
1333360170,16834659
175243720,1333360170
175243720,99370007
175243720,2592733051
175243720,23879043
175243720,16734909
175243720,23700113
22223780,66917778
3288075858,None
3004590187,2827865725
2295997100,1092378031
3141635426,546765821
1034284633,1496303388849541123
1034284633,16734909
920095676,67166472
284933456,99370007
284933456,2592733051
284933456,23879043
284933456,16734909
1597408068,414460605
4767543901,361514032
1661808426,16094885
23275356,None
264387094,1333360170
26813486,420135247
249742970,241719959
42571871,None
922361848703328257,43525891
79062928,2456550114
1899126840,362897827
1899126840,121403348
1899126840,1899126840
1899126840,16734909
922361848703328257,16509444
1584786182,16627712
470651164,1240407498
470651164,25036511
17615430,42512937
498558547,25809767
498558547,571488084
498558547,58974496
979522386969034752,None
509319460,163728684
509319460,16734909
38582485,None
1018660693,None
1584786182,172081908
509319460,16627712
175243720,954932857138331653
175243720,3078836653
744796496315326465,814992349
744796496315326465,16734909
2350752482,1333360170
2350752482,16734909
233018450,16094885
33798261,21075591
744796496315326465,94079202
1012662663472545794,2603192304
1012662663472545794,16734909
895269797285437441,17682476
948841982,1333360170
948841982,16734909
8197942,None
431102415,14707794
431102415,16463397
431102415,16734909
431102415,132655296
9560992,708894666649837569
2842485422,465936656
15934372,60779696
392528529,1240407498
392528529,25036511
3314154794,2768501
3314154794,16734909
3314154794,20559705
3314154794,1137661725040209921
2872706004,133584406
79062928,16509444
3141635426,None
36273697,None
1242897043,134646048
2348363610,73981267
16845518,465936656
276943235,8197942
1661808426,465936656
1404087277,771482928018706432
1468323792,303473785
47788898,16094885
22586137,4588114813
22586137,16213404
1426865454,16627712
398007505,2949879206
398007505,139531687
398007505,612998177
398007505,345275528
398007505,2150740658
398007505,911101967128072192
398007505,398602494
398007505,708335064568832001
398007505,1047647313244483589
398007505,16094885
398007505,944465451727314944
398007505,34116377
270248557,16734909
636186580,17250722
636186580,16734909
3163362120,399265360
1899126840,16094885
1663972316,134646048
1012662663472545794,2603192304
1012662663472545794,16734909
570408824,17250722
1426865454,571488084
1549267111,21075591
1549267111,16734909
302334994,465936656
936515842711339010,465936656
1663972316,474787261
1663972316,134646048
2777532764,16834659
307580242,160856325
953520138216550400,1137661725040209921
599715797,16463397
599715797,16734909
599715797,28739612
970113980780896256,17682476
1661808426,None
979522386969034752,None
132464609,16213404
321326257,2837256067
17353325,None
2795435178,32201814
424621873,16094885
1597408068,1146707352
3141635426,11781162
3141635426,16734909
266919237,172081908
2816769210,21075591
2816769210,16734909
4722989582,237612784
970113980780896256,137892503
970113980780896256,17682476
970113980780896256,154059448
970113980780896256,1344228505
970113980780896256,16734909
970113980780896256,9609632
970113980780896256,23046015
173629507,17250722
173629507,16734909
178668890,1669796893
2816769210,21075591
172081908,979522386969034752
1642882033,2768501
44340706,1291056290
237612784,17682476
293251278,28739612
1899126840,44340706
1899126840,16094885
1422820436,269815420
1012662663472545794,2603192304
1012662663472545794,141466282
1012662663472545794,16734909
769150197091954689,769162501204373504
769150197091954689,397456712
17353325,73981267
866877650307956736,16213404
866877650307956736,263906814
866877650307956736,32201297
175243720,228853466
1899126840,224160730
1899126840,16094885
336828167,55113432
277425776,None
175243720,228853466
175243720,626294220
175243720,1607383921267810305
336828167,3288075858
2479310834,16094885
979522386969034752,None
347236113,22573600
26910186,None
814568231495077892,172081908
2283278034,172081908
1899126840,1463314856
1899126840,224160730
1899126840,16094885
1899126840,16213404
1899126840,16213404
1597408068,16509444
814568231495077892,172081908
1221027217,2456550114
842258560499109888,2338024555
842258560499109888,17831767
842258560499109888,16834659
1020090815601786880,1333360170
1020090815601786880,16734909
814568231495077892,16627712
827467712968347652,2159963712
827467712968347652,1333360170
827467712968347652,16734909
827467712968347652,28739612
740371440,1113341312
740371440,16734909
740371440,66917778
512477370,508509497
512477370,16734909
2586866479,16627712
101885429,17682476
2812764582,1291056290
922361848703328257,73981267
175243720,15250661
146320306,133584406
798034514,16213404
798034514,1113341312
798034514,95064543
798034514,44835347
798034514,2768501
2283278034,172081908
175243720,15250661
175243720,16734909
57837555,903822128155262976
57837555,18753424
57837555,2524707338
57837555,2904009019
57837555,1333360170
57837555,34116377
57837555,16734909
57837555,1137661725040209921
2902100239,399265360
305980198,None
1012662663472545794,None
175243720,1296522138518802436
175243720,15250661
175243720,16734909
175243720,16734909
175243720,1137661725040209921
1020090815601786880,1333360170
1020090815601786880,16734909
509319460,95091601
979522386969034752,None
53106072,22573600
922361848703328257,17682476
561549614,2795435178
889802245021282304,67585342
889802245021282304,34207253
2472751970,52070111
1012662663472545794,None
720275402,171437375
175238215,None
912342698,979522386969034752
3314154794,2768501
512477370,171437375
2301078271,16094885
730692610675724289,17682476
1003361378,465936656
730692610675724289,137892503
730692610675724289,17682476
730692610675724289,154059448
730692610675724289,1344228505
730692610675724289,16734909
730692610675724289,9609632
730692610675724289,23046015
53106072,827006450
146320306,104758530
512477370,85458718
23306207,None
2812764582,3555381912
260388162,16627712
919858469783531521,171437375
885658005114503168,124473350
885658005114503168,16734909
375621253,17250722
375621253,16734909
316291931,34116377
611753395,771482928018706432
826332877457481728,172081908
24799296,17250722
24799296,16734909
560664451,399265360
512477370,369158562
431102415,14707794
431102415,336828167
431102415,16734909
431102415,132655296
431102415,16463397
395615772,None
38314847,93949528
38314847,38314847
38314847,309510558
38314847,16213404
512477370,1333360170
512477370,95091601
17353325,None
3256701571,16094885
512477370,19263735
53898458,1607383921267810305
2386229700,2456550114
14817102,1240407498
14817102,25036511
4683000176,1113341312
4683000176,16734909
1012662663472545794,623582827
1012662663472545794,2603192304
1012662663472545794,16734909
260388162,16627712
14817102,25036511
389972564,16627712
3060159337,28739612
3060159337,1149604675106177024
922361848703328257,175238215
842258560499109888,2338024555
842258560499109888,17831767
842258560499109888,16834659
864251944134561792,16627712
21632918,16834659
1041264549943377920,16213404
1041264549943377920,16734909
1012662663472545794,None
374430435,21075591
512477370,255715433
497576314,17250722
1597408068,43525891
26185970,53898458
137892503,723151752
137892503,2768501
292632382,814992349
292632382,16734909
1962409855,2904009019
16094885,None
373266120,16834659
373266120,1333360170
936515842711339010,43525891
1962409855,134646048
840352775628193793,11781162
840352775628193793,16734909
2368235138,1240407498
2368235138,25036511
336828167,431102415
336828167,14707794
336828167,336828167
336828167,16734909
336828167,132655296
336828167,16463397
3256701571,185614627
3048486697,16094885
60016017,758582902518972417
60016017,21075591
60016017,16734909
741693001,None
1297352851,55113432
14157052,94185085
13407872,None
3225920720,None
1045495981146402816,16094885
908385175544856578,16094885
965127898213449729,17682476
709933756799291394,None
324229891,28026149
289193366,17250722
289193366,16734909
762470063261704192,None
972290603424845828,16627712
83352048,399265360
3220782043,571488084
3220782043,16094885
337441291,762906414041837568
337441291,16213404
1849534285,16094885
4767543901,16094885
175243720,277425776
929373746,67166472
1015176926665703425,518124725
1015176926665703425,16734909
1666644019,None
983508625,16094885
782241018,None
2485169388,16094885
1558129087,16094885
3570365773,3163038860
3570365773,55113432
3570365773,16213404
705621701061513216,None
1146152772,92624890
357977242,16834659
24646155,171437375
1576992871,16627712
9609632,None
1220672760,16094885
970113980780896256,137892503
970113980780896256,723151752
979522386969034752,34116377
53545152,741819608
53545152,749583302726594560
26337627,9609632
826332877457481728,21075591
17363170,3555381912
17111029,399265360
899012530281922560,108273993
899012530281922560,1137661725040209921
285958007,53303554
929373746,73981267
84446316,1463314856
84446316,1899126840
84446316,224160730
84446316,16094885
84446316,16213404
2301078271,269815420
979522386969034752,26189696
96642023,None
4904265235,18753424
4904265235,2524707338
4904265235,16734909
3294738371,2768501
465936656,1240407498
465936656,25036511
273774135,43304756
3698221,66917778
237612784,137892503
237612784,723151752
522035349,30390734
522035349,267499622
522035349,421672836
522035349,28026149
2284348590,8197942
2580512198,2768501
497629268,16834659
497629268,16734909
1333360170,16734909
1333360170,34116377
2872706004,465936656
29394672,266010557
29394672,2603192304
29394672,16734909
979914485086404609,16463397
979914485086404609,723151752
3688042154,16834659
3688042154,1471232930
3688042154,16734909
304856790,None
824513802662141952,2904009019
190504813,None
2386229700,741693001
330126219,134646048
497629268,46028458
1011026495500738561,2904009019
1011026495500738561,16734909
3317703554,224160730
3317703554,1113341312
3317703554,16734909
3317703554,66917778
1365655274,27387249
979522386969034752,None
371220848,160856325
467999608,25036511
321140444,1333360170
321140444,16734909
912342698,16094885
3158539489,None
44340706,269815420
811653072640299009,304856790
2150172823,16094885
295509655,43525891
44340706,237612784
516168981,741693001
1394124236,None
91037233,25036511
16883288,160856325
172279923,16094885
72773822,465936656
1057988593975619584,82219841
209649857,304856790
2685926647,None
1012662663472545794,None
920095676,26189696
1597408068,16094885
57844251,465936656
2685926647,2685926647
57844251,None
354539810,16094885
1108565574,304856790
1400909329,465936656
14635601,17250722
14635601,16734909
44340706,305980198
3163038860,185614627
1404198121,43792125
747885404,771482928018706432
770868182194139136,16832632
979522386969034752,16734909
979522386969034752,34116377
3239794291,465936656
1006020988113309701,16094885
1646859030,304856790
1003361378,None
540494985,None
1404198121,327246006
973021878129274880,16734909
973021878129274880,9609632
3225076710,14707794
3225076710,16734909
3225076710,132655296
3225076710,16463397
2344678944,304856790
3163038860,14707794
3163038860,16734909
3163038860,132655296
3163038860,16463397
1054579538506575873,853725283
34283044,None
612998177,1333360170
612998177,99370007
612998177,2592733051
612998177,23879043
612998177,16734909
612998177,23700113
57844251,16627712
25498134,16627712
912342698,571488084
914802186218909697,2904009019
2783538092,703308253
20352984,16094885
1404198121,31669146
508741229,None
2910955801,None
356152204,95091601
121541121,762470063261704192
1524329449,16094885
339396638,357977242
2787826921,None
1635123938,None
800262170,2916395070
800262170,1849555482
1033261687330074629,None
96642023,2592733051
2659475605,15250661
2659475605,16734909
585596777,108273993
178525354,16094885
1050674986040487937,99370007
1050674986040487937,2592733051
1050674986040487937,23879043
1050674986040487937,16734909
2685926647,305980198
2685926647,44340706
496568334,66917778
978768111825387520,125486974
978768111825387520,983508625
373092327,2949879206
373092327,18564887
373092327,1739847991
373092327,16734909
373092327,16213404
508741229,16834659
166328555,310872365
826332877457481728,16094885
877795221538447360,None
770868182194139136,160856325
877795221538447360,465936656
1597408068,4899639072
29949990,2768501
727039754,16675569
2787826921,None
877795221538447360,399265360
1524329449,16627712
146320306,304856790
953520138216550400,160856325
8619542,3555381912
159364231,465936656
1049929178982899712,None
897367710568296448,15250661
897367710568296448,175243720
897367710568296448,16734909
2589086480,373266120
2589086480,16834659
2589086480,1333360170
937243536549748738,1333360170
937243536549748738,16734909
924155222921904128,16834659
924155222921904128,1471232930
924155222921904128,16734909
2728928737,1240407498
2728928737,25036511
1220672760,269815420
1524329449,43525891
237612784,57524926
2787826921,None
198296897,None
17353325,978768111825387520
17353325,125486974
17353325,983508625
354539810,1291056290
189400045,60774605
189400045,16734909
189400045,1137661725040209921
189400045,865415996
741693001,None
1220672760,300510416
912342698,None
1018611146159374336,None
2906724325,1333360170
403678536,2507342209
403678536,1113341312
403678536,16734909
403678536,118942188
403678536,16734909
1899126840,571488084
395011525,16734909
395011525,16213404
48570843,571488084
2787826921,None
27336862,21995533
16834659,43304756
16834659,16734909
1548253015,137892503
1548253015,723151752
1515738985,16213404
3631321814,19050000
1297352851,269815420
747885404,3288075858
516168981,None
1365804972,1240407498
1365804972,25036511
2283278034,160856325
912342698,741693001
949856079617372160,3219376382
1365804972,20876638
1365804972,1240407498
1365804972,25036511
2787826921,None
3288075858,224160730
3288075858,185614627
3288075858,3288075858
354539810,237612784
28969084,21075591
2411567600,1113341312
2411567600,16734909
2411567600,66917778
231241032,16094885
2573938082,741693001
2701747572,208370665
2493794617,465936656
925225981190606850,16834659
516168981,9609632
561549614,17250722
3257099472,762906414041837568
3257099472,16213404
487332963,179071092
487332963,21075591
487332963,16734909
487332963,85436197
70617159,None
924135936,None
28690225,9609632
1562982499,1301602244
2985110557,346304908
22724690,16834659
22724690,43304756
22724690,16734909
744861893907484673,11781162
744861893907484673,16734909
279935002,465936656
701671674056298496,16213404
701671674056298496,16734909
937243536549748738,1333360170
937243536549748738,16734909
937243536549748738,34116377
842258560499109888,2338024555
842258560499109888,17831767
842258560499109888,16834659
2371926008,1240407498
2371926008,25036511
8619542,399265360
2787826921,17250722
2787826921,16734909
2733971311,703308253
82588382,None
2733971311,2787826921
2659475605,15250661
2659475605,175243720
2659475605,16734909
565948336,216989103
237612784,16094885
16834659,17831767
16834659,16734909
16834659,43304756
158123632,3158539489
28740151,369158562
2225633047,3219376382
55113432,None
3239794291,None
930304781905674240,160856325
722276170453032960,16094885
2553796424,137892503
2553796424,723151752
2553796424,2768501
1899126840,771482928018706432
1613810864,1333360170
1613810864,16734909
3315691627,399265360
227259371,17250722
227259371,16734909
3288075858,349572767
107918290,16834659
107918290,43304756
107918290,16734909
107918290,20559705
107918290,1137661725040209921
107918290,274249799
3631321814,19050000
953520138216550400,66917778
270248557,137892503
270248557,723151752
612484218,762906414041837568
612484218,16213404
721131472669659136,3220782043
721131472669659136,571488084
721131472669659136,16094885
231241032,3555381912
933584024,21075591
2456550114,983508625
519937519,1072300283139579904
357977242,16834659
2685926647,9609632
533638465,99370007
533638465,2592733051
533638465,23879043
533638465,16734909
953520138216550400,None
2295666326,None
249895981,1333360170
249895981,16734909
146734534,None
1050674986040487937,16094885
1524329449,741693001
49975241,None
11072702,2393625326
11072702,1240407498
11072702,25036511
11072702,16734909
95718878,None
1552409378,1412036527
1038970825699774465,43525891
884175670271660032,57956162
884175670271660032,4286365994
884175670271660032,16734909
884175670271660032,28739612
3302249222,183770461
1597408068,26189696
354539810,269815420
146320306,703308253
4665184285,None
2787826921,304856790
227259371,28026149
612484218,43525891
1344228505,17250722
20755176,None
116825202,57524926
116825202,565948336
116825202,237612784
60774605,None
1701114480,16627712
2783789324,None
8804332,None
1269350532,134646048
236328848,None
294292505,16734909
171437375,None
249895981,1333360170
249895981,16734909
2283278034,571488084
400495760,984558778375749632
1049181952996073474,16834659
1049181952996073474,17831767
1049181952996073474,16734909
1049181952996073474,43304756
42177568,67166472
2468246322,617995354
994147530576297990,None
1011026495500738561,414460605
1011026495500738561,16734909
2902145304,7587032
2902145304,16213404
249895981,2191781708
1010531617805238272,2904009019
884175670271660032,4286365994
2589086480,15250661
2589086480,175243720
2589086480,16734909
923120359808704512,None
119221622,17250722
119221622,1315921093
119221622,16734909
3302249222,399265360
1536446748,1223725328364986369
1536446748,20559705
1536446748,21829541
913268243875323904,16627712
612484218,43525891
907152277,190638538
907152277,28739612
907152277,16734909
107918290,None
60016017,16213404
60016017,16734909
219889961,25036511
8619542,237612784
65607720,175000872
65607720,2192495738
65607720,330093606
734691288801382400,1072300283139579904
2728928737,3555381912
3302249222,22573600
173629507,703308253
49178887,None
1515738985,16213404
16834659,17831767
16834659,16734909
16834659,43304756
2609353086,16627712
923120359808704512,66917778
923120359808704512,16094885
933584024,399265360
1910701892,11781162
1910701892,16734909
529694616,None
943423729,60774605
3014193169,28739612
3014193169,192716522
244480670,395011525
244480670,16734909
877795221538447360,None
326639353,2904009019
1548253015,17682476
1297352851,17682476
227259371,16627712
727039754,None
877795221538447360,384233102
292236129,16834659
292236129,167645831
292236129,1471232930
292236129,16734909
2992942526,2904009019
2350752482,171437375
96642023,None
425580734,17682476
2535425082,None
1297352851,16094885
1498326793,80712889
227259371,43525891
76842602,None
104758530,66917778
104758530,68128023
62628195,3288075858
877795221538447360,741693001
57956162,1333360170
57956162,249895981
57956162,16734909
2992942526,31310232
2391278815,2535425082
612998177,16834659
612998177,16734909
612998177,16834659
1028574977153368065,1333360170
1028574977153368065,16734909
1028574977153368065,28739612
1468323792,236328848
227259371,399265360
2535470334,None
1140850310,None
4686645296,16094885
29944513,None
1446664980,None
884175670271660032,16627712
386184035,2535425082
244480670,395011525
244480670,16734909
244480670,16213404
2285627702,236328848
16213404,None
21295180,None
636186580,1012662663472545794
838239127,None
725865115539542016,771482928018706432
2327855671,263906814
877795221538447360,16094885
617613329,16627712
1958341363,1036089332
877795221538447360,17250722
877795221538447360,16734909
1375696142,None
17353325,16213404
62628195,304856790
27112960,253586937
27112960,15979118
1746193800,546765821
167999991,None
17353325,104758530
17353325,66917778
17353325,68128023
972954839738036224,327246006
519937519,133584406
249895981,28739612
1524329449,160856325
403678536,269815420
1958341363,60454133
858876636,28026149
19198034,None
877795221538447360,66917778
41306141,160856325
3908995452,16094885
1958341363,16094885
105765045,None
877795221538447360,21995533
877795221538447360,16627712
539511571,25036511
930304781905674240,None
17353325,49975241
636186580,571488084
17353325,2685926647
17353325,9609632
4366817738,None
1934620892,2535425082
76842602,None
1057988593975619584,76842602
254722004,None
2527781240,172081908
42587436,748437235
467038656,17682476
2749848653,None
775873092,None
3239794291,762906414041837568
3239794291,16213404
866906880,49178887
70374894,28026149
48570843,None
17353325,None
1011026495500738561,None
1323473078,66917778
256147984,2904009019
3129176821,None
403678536,1496303388849541123
403678536,16734909
403678536,1137661725040209921
249372766,None
3166153645,16094885
35900933,60779696
114134440,1072300283139579904
1958291082,16094885
287644946,1113341312
287644946,16734909
287644946,118942188
287644946,16734909
930304781905674240,17682476
525006087,16834659
525006087,43304756
525006087,16734909
1524329449,19274342
630679523,17250722
630679523,16734909
1057988593975619584,66917778
17353325,3225076710
17353325,14707794
17353325,16734909
17353325,132655296
17353325,16463397
2285627702,923120359808704512
1000584399904169984,43525891
1110728904,2535425082
555049057,104758530
1057988593975619584,39193208
730692610675724289,None
17353325,2685926647
954932857138331653,None
29396708,137892503
29396708,723151752
29396708,2768501
930304781905674240,2827865725
729104859991957505,350707926
619893013,None
1612349160,24062457
16094885,730692610675724289
729104859991957505,16509444
3288075858,399265360
45291573,2768501
17353325,3220782043
17353325,571488084
17353325,16094885
2479088160,16834659
2479088160,17831767
2479088160,16734909
2479088160,43304756
1057988593975619584,16509444
249895981,28739612
17353325,741693001
467038656,16094885
249895981,1333360170
17250722,None
38264030,None
534229884,1333360170
534229884,28739612
16094885,16463397
893338364631367680,304856790
2685926647,None
8619542,762906414041837568
8619542,16213404
884539496129101825,28026149
586138753,1612349160
87818409,None
3060159337,3060159337
321223329,16834659
321223329,17831767
321223329,16734909
321223329,43304756
804489337324929024,None
17353325,16094885
954929646717431808,57555878
107617524,17682476
1010531617805238272,25036511
1010531617805238272,43304756
2277445532,3555381912
930304781905674240,43525891
15169779,None
360152351,87818409
893338364631367680,2902145304
893338364631367680,7587032
893338364631367680,16213404
229034349,16319888
229034349,18470775
181388172,2768501
512774696,None
923120359808704512,576451623
923120359808704512,923120359808704512
923120359808704512,14707794
923120359808704512,16463397
923120359808704512,16734909
923120359808704512,132655296
270248557,16734909
22223780,43525891
249895981,1333360170
239486395,87818409
612998177,3220782043
612998177,571488084
612998177,16094885
15170258,16094885
3061399842,None
1916796271,16094885
34207253,889802245021282304
34207253,67585342
34207253,34207253
65109514,None
1018660693,None
612852514,757457148
612852514,289468133
896338740766842880,28026149
948833868,377891222
950861076,369349553
1473486240,11781162
1473486240,16734909
17353325,None
1170624643,978768111825387520
1170624643,125486974
1170624643,983508625
168841729,None
266236372,104758530
266236372,66917778
266236372,68128023
1323473078,None
1597408068,16094885
47200520,16094885
977106763,121874480
977106763,16734909
968842541222084610,16094885
1000584399904169984,1240407498
1000584399904169984,25036511
386265621,373266120
386265621,16834659
386265621,1333360170
1597408068,11781162
1597408068,16734909
1466312012,16734909
977106763,11781162
977106763,16734909
1521076063,17831767
1521076063,16834659
95718878,None
896338740766842880,43525891
948833868,377891222
420249347,11781162
420249347,16734909
17353325,599715797
17353325,16463397
17353325,16734909
17353325,28739612
1287706999,43304756
2781983760,43525891
17353325,398007505
17353325,2949879206
17353325,139531687
17353325,612998177
17353325,345275528
17353325,2150740658
17353325,911101967128072192
228306267,16834659
228306267,43304756
228306267,16734909
270248557,599715797
270248557,16463397
270248557,16734909
270248557,28739612
45291573,373149557
45291573,66917778
45291573,63025854
79899778,732492601
79899778,16734909
79899778,2768501
45291573,373149557
45291573,63025854
3007815702,16094885
71172514,2904009019
1524329449,16094885
2607006139,None
452721196,16834659
452721196,17831767
452721196,16734909
452721196,43304756
3135146420,741693001
119221622,17250722
119221622,1315921093
119221622,16734909
425580734,373149557
425580734,63025854
28295539,34198028
20352984,16094885
3268951602,73981267
17353325,None
71172514,181388172
270248557,95718878
71172514,1466312012
71172514,16734909
249542612,16834659
249542612,17831767
249542612,16734909
249542612,43304756
2781983760,16627712
18203422,None
779814741736730624,60779696
3002679840,None
17353325,23275356
467038656,399265360
630791275,22573600
3622601179,17250722
3622601179,16734909
315610312,399265360
4223855066,16094885
503474809,8197942
2607006139,None
634391656,95718878
750959971,16094885
18203422,None
1700356940,399265360
78507836,730692610675724289
1240165316,399265360
270248557,124473350
270248557,16734909
78507836,16094885
2425228806,118942188
2425228806,16213404
292857426,877415741124825088
1037914242,60779696
896338740766842880,16627712
889462654628012032,762906414041837568
889462654628012032,16213404
612998177,3225076710
612998177,14707794
612998177,16734909
612998177,132655296
612998177,16463397
2670830970,762906414041837568
2670830970,16213404
17353325,172081908
998525116882472966,None
1641441979,16094885
1641441979,16463397
448692159,16627712
16307090,22573600
16307090,158899570
16307090,33811563
747001343496298496,None
2816984354,16094885
514198973,16094885
247064923,1301602244
227259371,1012662663472545794
315610312,519388948
315610312,16734909
224160730,1585918298205655043
224160730,224160730
224160730,1113341312
224160730,16734909
224160730,66917778
2344154581,11781162
941608664196046848,None
84446316,465936656
950861076,16834659
950861076,43304756
990516119994646528,57555878
71172514,171437375
1524329449,571488084
71172514,17831767
71172514,16834659
1287706999,43304756
17353325,1496303388849541123
17353325,16734909
42553701,614246029
3298624325,310463188
3298624325,1052246398685442048
715626890,73981267
2670830970,16627712
136973975,23700113
136973975,165660881
1576992871,17250722
715626890,304856790
16834659,17831767
16834659,43304756
16834659,273774135
16834659,16734909
2285627702,66917778
1051763378325151744,134646048
17353325,2817851108
17353325,723151752
62628195,269815420
3483069678,11781162
3483069678,16734909
232710107,8197942
308425996,16213404
308425996,16734909
1916796271,None
232710107,None
2425228806,465936656
448692159,284102172
95091601,99370007
95091601,2592733051
95091601,23879043
95091601,16734909
2255269771,21075591
2255269771,16734909
2211476485,87818409
226857183,2351162450
17831767,16834659
17831767,17831767
17831767,43304756
17353325,None
268639069,1333360170
268639069,16734909
268639069,28739612
979522386969034752,None
1240165316,17250722
17353325,1496303388849541123
17353325,16734909
1003233384221380608,16627712
788532504626012160,16094885
163140780,None
70617159,39193208
345790978,43525891
17250722,16304884
17250722,16213404
345790978,3555381912
839688804491378688,2535425082
3268951602,284102172
17353325,537092272
1287706999,None
47256341,None
797821356020670464,1412036527
181388172,None
334952135,22573600
16714896,2768501
98226754,712213221445410816
98226754,26607837
98226754,42868418
345790978,None
363008381,None
1045495981146402816,16834659
1045495981146402816,25297301
1045495981146402816,17831767
1045495981146402816,43304756
1045495981146402816,273774135
1045495981146402816,16734909
2607006139,None
1579596458,236328848
2816984354,99370007
2816984354,2592733051
2816984354,23879043
2816984354,16734909
2222997690,95091601
2222997690,16734909
137198586,None
257028825,741693001
1287706999,9609632
735239481947619328,57555878
408404452,None
214033652,284102172
912342698,15476712
912342698,16734909
2670830970,17250722
2670830970,16734909
548493684,16627712
232710107,None
28970958,16734909
3268951602,465936656
67886396,16094885
465936656,16627712
8619542,133584406
17353325,561549614
1037914242,465936656
105309056,None
1050674986040487937,22573600
843293362228621313,16834659
843293362228621313,17831767
843293362228621313,16734909
843293362228621313,43304756
514198973,16832632
742083042710159360,16094885
730692610675724289,None
