usr_id,hashtags
75506460,qanda
17353325,auspol
2594593944,qanda
2882986945,qanda
23661536,None
1355397768,qanda
446764989,qanda
872625712972181504,qanda
66917778,qanda
66917778,auspol
792669004162666497,None
1240165316,qanda
19749940,qanda
147040968,qanda
167633479,auspol
2556710096,bonkingban
178291278,qanda
15715727,qanda
1455526074,None
53510256,qanda
401151793,qanda
216283750,qanda
2855113556,qanda
814568231495077892,qanda
23700113,auspol
20838395,qanda
27419523,None
1038399103,qanda
25036511,qanda
578585757,qanda
48843089,qanda
182238174,None
2887713523,qanda
209942777,qanda
823329,qanda
2887284944,None
121874480,None
2160931,qanda
3254580492,tax
3254580492,housing
3254580492,neggear
3254580492,turnbull
3254580492,auspol
107918290,fizza
107918290,qanda
591408765,qanda
1897328731,qanda
310240446,None
23161275,qanda
1355592691,qanda
24625637,qanda
131711235,qanda
131711235,auspol
309598914,None
759528870294884352,qanda
59389707,qanda
349484164,qanda
349484164,kayosports
48843089,qanda
1527339204,qanda
1527339204,nswpol
1527339204,auspol
50260920,None
47874155,None
782959125076414464,nazis
782959125076414464,nats
782959125076414464,abbott
782959125076414464,libs
782959125076414464,existential
782959125076414464,qanda
420825669,None
2290889455,qanda
371646780,None
500555086,None
384233102,qanda
38392608,qanda
38392608,auspol
130668639,qanda
288462998,qanda
2148305090,qanda
25664945,qanda
3978393134,qanda
3978393134,auspol
17353325,libspill
17353325,turnbull
17353325,dutton
17353325,abbott
2350890450,auspol
261300530,auspol
261300530,qanda
967220535980474369,auspol
967220535980474369,qanda
163021688,qanda
373149557,housing
373149557,tax
373149557,neggear
373149557,auspol
373149557,qanda
2653823557,qanda
556345924,qanda
3254580492,qanda
23714546,qanda
446764989,qanda
500555086,qanda
63324927,qanda
324912151,qanda
2449582513,qanda
2449582513,auspol
2812567998,whitewash
2812567998,justinmilne
2812567998,qanda
3020204131,None
337382401,qanda
16510939,None
42177568,qanda
216989103,qanda
260532533,None
836539255,None
1124567611,qanda
107918290,qanda
2579979278,auspol
843023116943032320,None
32241249,turnbull
32241249,qanda
32241249,bacheloretteau
25907015,qanda
576451623,qanda
576451623,auspol
42177568,None
1033826336,qanda
260532533,None
1034935934930771974,None
315651768,qanda
896622942469070848,qanda
178291278,qanda
371646780,None
47946537,qanda
3558006793,qanda
2148305090,qanda
2579554963,turnbull
2579554963,bonkban
2579554963,qanda
2460748716,qanda
1549362066,None
2385891318,qanda
2450621492,None
249599808,qanda
52714522,qanda
932571063501824001,qanda
504300062,None
18851974,qanda
14657993,qanda
1218180463,None
1008644438246109184,qanda
347676617,qanda
797149344,None
62628195,billshorten
877795221538447360,qanda
987646591,qanda
788532504626012160,None
16213404,qanda
2685926647,bonkingban
2685926647,qanda
2993129827,qanda
63028705,qanda
63028705,wewontwait
362409060,qanda
29420301,qanda
925185296500629504,None
457935001,qanda
746896441,qanda
153029181,qanda
1614671707,None
1897328731,qanda
3356383392,None
1854260514,None
4546668492,qanda
933950884312002561,qanda
15250661,qanda
414460605,None
1654861243,qanda
2469937724,None
2962805608,sbs
517295013,auspol
1048189773481836544,qanda
38808541,auspol
38808541,qanda
3254580492,qanda
1108104595,nbn
19749940,None
61703915,qanda
490004654,qanda
1355592691,None
16644176,None
814568231495077892,qanda
2601524623,qanda
827142108419026944,qanda
1693323799,qanda
3499028112,qanda
1672847378,qanda
1672847378,auspol
998491243,None
1398986676,turnbo
1398986676,qanda
1654861243,qanda
31703492,gillard
31703492,qanda
258195662,None
1206858936,qanda
15843498,qanda
733644914798567424,qanda
835079419,None
23935607,None
50566420,None
624619918,qanda
480299764,None
33139292,bonkingban
33139292,qanda
207450455,None
585536758,None
94185085,None
242299173,qanda
175243720,None
521638255,qanda
1055381716934713344,None
243882040,auspol
16627712,None
1023344348878974977,qanda
170132632,qanda
1974472332,qanda
615844529,qanda
38596591,malcolmturnbull
38596591,fairdinkum
38596591,qanda
16590124,qanda
254935620,None
2918128556,qanda
60304682,None
1039835951554420736,qanda
508741229,q
243882040,qanda
31646052,qanda
2583482094,qanda
1376950904,turnbull
1376950904,qanda
1669796893,None
895148792957325312,None
1068809875,qanda
313845173,qanda
243882040,qanda
914553998614466560,qanda
34424370,qanda
465065266,qanda
465065266,thebacheloretteau
572517071,qanda
881080172522250241,None
216283750,qanda
53864354,None
1034405495749128192,laserskincare
1034405495749128192,lasertreatments
1034405495749128192,health
1034405495749128192,beauty
1034405495749128192,skincare
1034405495749128192,fashion
1034405495749128192,mesotherapydubai
1034405495749128192,mesotherapy
1034405495749128192,thugsofhindostan
1034405495749128192,felizjueves
1034405495749128192,qanda
1034405495749128192,8kasımdünyadelilergünü
1034405495749128192,الخميس
1034405495749128192,mesotherapyindubai
1034405495749128192,skin
19013852,qanda
373149557,housing
373149557,lnp
373149557,neggear
373149557,auspol
373149557,qanda
93919944,qanda
483608501,qanda
932911346,qanda
1025894166,qanda
984294525966336002,qanda
844732574,qanda
48881982,qanda
15510386,None
3002679840,qanda
2917572222,qanda
26450269,None
107918290,qanda
2546145167,qanda
53510256,qanda
347687975,None
158123632,None
25036511,qanda
2402502044,qanda
169840366,qanda
576451623,qanda
579774943,qanda
836539255,None
60779696,qanda
3311431903,None
3238098226,girlstakeoverparliament
3238098226,auspices
3238098226,qanda
275493030,qanda
275493030,heforshe
2855113556,qanda
258726786,qanda
741972161229819904,None
446764989,qanda
3041780966,auspol
624417170,qanda
39682124,qanda
1355397768,qanda
554060122,qanda
2611093651,None
795578956359442432,qanda
174082870,qanda
3291259554,None
1213930021,qanda
1849555482,None
2916395070,qanda
2916395070,auspol
33786315,qanda
47946537,None
4919154620,qanda
1023361267,qanda
250539105,qt
250539105,qanda
107918290,whitewash
107918290,justinmilne
259632732,None
224988372,qanda
18373946,None
19319871,None
577905511,qanda
158123632,qanda
17682476,qanda
758580451971731456,None
394529489,qanda
256215482,qanda
984294525966336002,None
1033826336,qanda
618537899,qanda
21242757,qanda
948212281350877184,qanda
61935646,qanda
759528870294884352,None
951750256911302656,qanda
2469937724,None
1344228505,qanda
48843089,qanda
823329,qanda
1520813426,qanda
951710954596659203,qanda
418566530,qanda
418566530,qanda
955216588679999489,None
9609632,qanda
94770065,qanda
843023116943032320,qanda
843023116943032320,malcom
214770574,qanda
214770574,auspol
483608501,qanda
1514621460,auspol
161595266,qanda
1215388154,qanda
373149557,housing
373149557,cgt
373149557,neggear
373149557,cathywilcox1
373149557,auspol
373149557,qanda
265061703,None
408200652,qanda
408200652,vicvotes
408200652,auspol
1296854862,qanda
16219695,qanda
788532504626012160,None
34775569,qanda
293755611,qanda
1651621050,qanda
2573938082,None
154059448,qanda
981648751,None
18710072,None
4309228955,None
227259371,None
15715727,qanda
814992349,None
25664945,ulurustatement
25664945,qanda
15608568,qanda
505751041,bonkingban
505751041,qanda
445880830,qanda
195324011,None
467038656,qanda
814992349,None
3117002923,None
160001397,qanda
2723172332,witnessk
2723172332,bernardcollaery
2723172332,qanda
2723172332,auspol
415492458,qanda
2942800057,qanda
3022615789,qanda
2893387628,qanda
1068809875,qanda
833536909,qanda
19272348,qanda
152989688,bonkban
152989688,qanda
555049057,qanda
78507836,qanda
388201600,None
2185620282,qanda
2185620282,turnbull
92624890,qanda
315651768,qanda
844732574,qanda
17670912,qanda
22907874,qanda
17353325,auspol
290914079,qanda
2653823557,auspol
251486833,qanda
814568231495077892,qanda
175339579,None
467101796,qanda
2306257518,qanda
823329,qanda
347592110,qanda
3192020780,None
490004654,qanda
1654861243,qanda
1672847378,qanda
1672847378,auspol
557344637,qanda
960459666433048576,qanda
724716039712329728,qanda
19684618,qanda
6782812,None
984294525966336002,None
836539255,None
48634035,qanda
42177568,qanda
881080172522250241,qanda
159410285,qanda
446764989,qanda
371646780,None
258289977,qanda
1897328731,None
2320407336,None
2460748716,richo
2460748716,qanda
634391656,qanda
175243720,qanda
14897305,qanda
1661565902,qanda
14495675,None
17094610,qanda
612498975,qanda
17114432,qanda
17114432,auspol
20644595,qanda
2396932903,qanda
117251669,qanda
216989103,qanda
917359505712627712,qanda
1654861243,qanda
599995807,qanda
48843089,qanda
47239788,qanda
168476160,qanda
21463094,qanda
4899639072,qanda
95091601,qanda
95091601,auspol
1285240844,auspol
1285240844,qanda
45794719,None
1341594596,qanda
373149557,lnp
373149557,nbn
373149557,neggear
373149557,w4td
373149557,policies
373149557,auspol
373149557,qanda
2344678944,None
1672847378,qanda
221649615,None
1420489382,qanda
121874480,None
716117550568869888,qanda
1344228505,qanda
38596591,malcolm
38596591,qanda
12892152,None
1218180463,qanda
280949386,qanda
557344637,None
281897397,qanda
941608664196046848,hydra
27419523,qanda
803211858622566400,None
2555478498,None
393909962,qanda
15305582,qanda
281474017,None
261592680,qanda
827142108419026944,qanda
3545947934,qanda
1897328731,auspol
1897328731,qanda
712322838,None
2812567998,qanda
47782626,qanda
1261842918,qanda
546765821,qanda
19198034,qanda
1421917495,None
38392608,qanda
38392608,auspol
933494937898819584,None
2371926008,auspol
2371926008,qanda
20909123,qanda
2573938082,qanda
48843089,qanda
881080172522250241,None
130668639,qanda
843035790,nbn
843035790,auspol
843035790,qanda
2556710096,None
505056752,auspol
394529489,qanda
487332963,qanda
15168534,None
48881982,qanda
2762057628,qanda
942710339732250624,None
778496715548536832,qanda
22607317,qanda
17357182,None
121874480,None
42177568,qanda
2573938082,qanda
1897328731,None
2262542771,ssm
2262542771,qanda
2392572835,None
716388817242968064,qanda
164657200,qanda
1039673719080333313,qanda
3031897359,qanda
72229913,None
329539091,qanda
72411771,qanda
229823662,qanda
868488810044170240,logo
868488810044170240,design
868488810044170240,company
868488810044170240,identity
868488810044170240,qanda
868488810044170240,bacheloretteau
868488810044170240,thursdaythoughts
868488810044170240,thursdaymotivation
868488810044170240,ruralcrime
868488810044170240,folklorethursday
868488810044170240,branding
868488810044170240,graphics
868488810044170240,corporate
21979491,qanda
1060463010735521792,None
3662331,None
31630387,qanda
932911346,qanda
3102057259,qanda
409989201,qanda
457935001,qanda
77071492,qanda
77071492,auspol
243882040,qanda
29359951,qanda
1068809875,qanda
1601937732,qanda
251486833,qanda
996703198789304320,qanda
1722097998,auspol
1722097998,qanda
576451623,qanda
2718428101,None
242299173,qanda
992810000,qanda
19263735,gbrf
19263735,qanda
19263735,auspol
1048007734044459009,qanda
25795982,None
980459224227442689,None
34775569,None
716749184821399553,None
623478141,qanda
25907015,qanda
373149557,housing
373149557,neggear
373149557,cathywilcox1
373149557,auspol
373149557,qanda
202131330,qanda
795578956359442432,qanda
504406801,None
114135777,qanda
43413743,None
214770574,marriageequality
214770574,qanda
214770574,auspol
15715727,qanda
178668890,qanda
2160931,qanda
20848286,None
253922750,qanda
29420301,qanda
34424370,qanda
50956101,qanda
152989688,qanda
416950760,None
12892152,auspol
48843089,qanda
48843089,auspol
420135247,qanda
420135247,auspol
47239788,None
216314600,qanda
490004654,qanda
1897328731,None
212470506,qanda
2701795082,None
237110655,None
821696732505346048,qanda
821696732505346048,factcheck
366751482,qanda
45794719,None
1368100356,qanda
2995868749,qanda
250539105,qanda
250539105,auspol
1344228505,qanda
173373905,None
1100253949,girlstakeoverparliament
896622942469070848,qanda
844732574,qanda
340242890,qanda
324912151,qanda
216283750,qanda
78907272,qanda
371646780,qanda
1039835951554420736,qanda
15250661,qanda
741693001,qanda
741693001,auspol
591408765,qanda
1897328731,None
227259371,qanda
17250722,qanda
31668817,qanda
2903156953,qanda
17887403,None
1006726188729917440,None
933950884312002561,qanda
160001397,qanda
759528870294884352,qanda
716414601869393920,None
256344641,qanda
256344641,auspol
16509444,marriageequality
16509444,qanda
281897397,qanda
154059448,marriageequality
154059448,qanda
630791275,qanda
823329,qanda
416950760,None
1672847378,auspol
1672847378,qanda
624619918,qanda
2601524623,qanda
2656574995,qanda
88578250,None
28026149,qanda
799170424491806721,qanda
16590124,qanda
50566420,qanda
371646780,None
1412036527,qanda
1412036527,factcheck
481539939,qanda
492940222,qanda
3193847263,None
25479291,None
2299409533,qanda
980459224227442689,None
1000523039321161728,None
1028901576558034944,qanda
1028901576558034944,qanda
2579554963,marriageequality
2579554963,qanda
107918290,qanda
175339579,None
414460605,None
17682476,qanda
330378192,qanda
3002679840,qanda
3002679840,karma
2472410144,qanda
2304449960,qanda
2304449960,nomoretony
483608501,qanda
1669796893,qanda
540620541,qanda
412967063,qanda
814568231495077892,qanda
814568231495077892,climatechange
1008857228265193472,auspol
1008857228265193472,qanda
1420489382,qanda
169840366,None
161595266,qanda
814992349,qanda
2460748716,qanda
360897540,qanda
313187605,ssm
313187605,lbgti
313187605,qanda
60304682,qanda
244234172,qanda
251069755,qanda
268536167,qanda
792669004162666497,None
2880060914,None
216142379,qanda
3408745692,qanda
110399904,qanda
739788618797961216,qanda
3883181,qanda
1008644438246109184,qanda
2855113556,qanda
899493183071035392,qanda
510813253,qanda
510813253,auspol
1897328731,None
484730359,qanda
356016737,qanda
373149557,housing
373149557,lnp
373149557,cgt
373149557,neggear
373149557,tax
373149557,rorting
373149557,auspol
373149557,qanda
1418110340,qanda
1342652184,None
130668639,qanda
594425643,qanda
1739847991,qanda
371646780,None
585536758,qanda
585536758,kidsoffnarau
585536758,climatechange
585536758,44sissues
329539091,qanda
329539091,nbnfail
704234715989954560,qanda
175339579,None
3684853116,qanda
304856790,None
48881982,qanda
14645713,qanda
1654861243,qanda
2653150832,None
782959125076414464,marriageequaliy
782959125076414464,qanda
997038640936046592,None
2795435178,None
316939490,auspol
316939490,qanda
38273575,qanda
812138855008583680,qanda
23661536,None
174162131,None
249913529,qanda
27189723,qanda
147040968,qanda
828563270252457985,qanda
2274183680,None
48927175,auspol
48927175,qanda
1008918434384470018,qanda
812138855008583680,qanda
251486833,qanda
104758530,qanda
912104964,None
17353325,auspol
17353325,qanda
554060122,qanda
833553929396826112,qanda
362897827,None
2583482094,qanda
2583482094,auspol
490004654,qanda
4725449118,None
104381543,qanda
229823662,qanda
298357426,None
932911346,qanda
20054890,auspol
1044288331197108229,qanda
43413743,nbn
941608664196046848,None
337382401,qanda
88072872,qanda
396280502,None
844732574,qanda
870261102268907520,qanda
790382110318075905,qanda
33139292,ssm
33139292,qanda
41306775,qanda
3029083103,qanda
47239788,auspol
47239788,qanda
1404087277,qanda
919008127793500160,qanda
576451623,None
71749354,None
19330898,qanda
19330898,auspol
2685926647,ssm
2685926647,auspol
2685926647,qanda
354649467,qanda
577905511,qanda
577905511,auspol
2381257830,qanda
251486833,qanda
2450621492,None
246216688,None
287143228,qanda
287143228,auspol
2930792725,qanda
2222997690,longman
576825236,auspol
576825236,qanda
47239788,qanda
2573938082,None
1654861243,qanda
3285005557,qanda
245750555,auspol
746896441,qanda
260106537,marriageequality
260106537,qanda
817908009431015424,qanda
554060122,marriageequality
733644914798567424,qanda
43525891,qanda
14897305,qanda
19329501,qanda
967630616136056833,qanda
1240165316,qanda
25036511,qanda
932135957158961152,qanda
812138855008583680,None
94770065,qanda
250539105,qanda
15794167,None
47239788,qanda
28278655,qanda
38630406,qanda
38630406,auspol
165975771,None
17351969,qanda
2689055808,qanda
826576168845398016,qanda
1355397768,qanda
988081544,None
577905511,None
216283750,qanda
704234715989954560,qanda
174205925,None
1055137589773004800,qanda
387350565,qanda
823329,qanda
24067417,marriageequality
24067417,neverforgetneverforgive
24067417,qanda
373149557,housing
373149557,tax
373149557,neggear
373149557,auspol
373149557,qanda
24336528,qanda
43413743,None
2402502044,qanda
220847676,None
1721683506,qanda
1262842824,auspol
1262842824,qanda
1520813426,qanda
724716039712329728,qanda
967523267996041216,qanda
1693323799,qanda
714626473793982464,qanda
19020218,qanda
174554198,qanda
3022615789,qanda
420135247,qanda
420135247,auspol
533737923,wentworth
533737923,climateaction
533737923,qanda
634391656,qanda
980459224227442689,qanda
446764989,qanda
15608568,qanda
347592110,qanda
388201600,None
972001135,qanda
1108104595,None
15715727,qanda
2916395070,qanda
2916395070,auspol
70389109,qanda
1942977655,qanda
716749184821399553,None
3200012381,qanda
3200012381,climatechange
3200012381,samesexmarriage
3200012381,smallbizaus
121874480,None
554060122,qanda
221649615,None
577905511,None
214770574,auspol
214770574,qanda
2149925688,qanda
890117106,qanda
14897305,qanda
19754867,qanda
1911076189,unionstrong
1911076189,qanda
19198034,qanda
39641019,qanda
324835841,None
836539255,whitewash
836539255,justinmilne
520107163,qanda
23560222,None
255724753,qanda
3116599344,qanda
2456550114,None
54845263,None
289273038,qanda
845309384,qanda
1127031145,qanda
161595266,qanda
869847478320848896,qanda
987587131206811653,None
286034460,qanda
181150381,greatsuccess
181150381,qanda
361128467,None
130668639,qanda
980459224227442689,None
933494937898819584,None
29420301,qanda
1672847378,marriageequality
131711235,qanda
716749184821399553,qanda
3453849673,qanda
3453849673,auspol
3022615789,qanda
15510386,qanda
451800201,fieldtheory
233107255,None
446764989,None
2460748716,qanda
549270747,auspol
3403543394,qanda
42868418,qanda
578585757,qanda
242698708,qanda
576131356,qanda
243882040,qanda
2808478160,qanda
955216588679999489,qanda
1060459691874996224,None
733644914798567424,None
540494985,qanda
222977466,qanda
107918290,qanda
980459224227442689,qanda
373149557,housing
373149557,neggear
373149557,auspol
373149557,qanda
3825034152,qanda
20838395,qanda
76786376,qanda
490004654,qanda
1344228505,qanda
60048953,qanda
60048953,auspol
2918128556,marriageequality
78907272,qanda
2887713523,qanda
216989103,qanda
1414250252,qanda
1355592691,None
326733701,None
20473839,qanda
20473839,auspol
250539105,marriageequality
121874480,qanda
24308172,qanda
483608501,None
362897827,None
1946686584,qanda
229823662,qanda
3163438189,qanda
1355397768,None
899493183071035392,qanda
2574376393,qanda
64516965,qanda
986442266,qanda
2795435178,None
54845263,qanda
1549362066,auspol
420100653,qanda
812138855008583680,qanda
1355592691,qanda
1117988982,qanda
37891446,qanda
37891446,auspol
874229845210783746,qanda
483275549,qanda
483275549,auspol
862607948798873600,None
716419581124849664,qanda
2930820048,qanda
25036511,qanda
3268102711,None
39757373,qanda
33488730,qanda
16213404,qanda
211113654,None
48098115,qanda
48881982,qanda
173022551,qanda
2601524623,qanda
15241751,qanda
64933570,None
384789530,None
60774605,qanda
60774605,samesexmarriage
60774605,auspol
60774605,voteyes
215558460,qanda
817908009431015424,qanda
15356410,None
23731066,None
1897328731,qanda
197132259,qanda
300510416,qanda
3138575652,qanda
2392572835,qanda
520719713,qanda
17203386,qanda
2235339360,None
16627712,qanda
22348841,qanda
23700113,auspol
554060122,None
25907015,qanda
284750987,qanda
284750987,mansplaining
38392608,None
276763982,qanda
1404087277,None
897367710568296448,qanda
23052065,qanda
6190272,qanda
526989784,qanda
105408290,qanda
615983,qanda
536088881,qanda
15250661,qanda
958003062940954624,None
1972322443,qanda
1027309171916472320,qanda
212470506,qanda
1881303565,qanda
538122002,qanda
31703492,qanda
1391719124,None
161595266,None
3402060434,qanda
995683838985670656,None
624619918,qanda
585536758,qanda
2616340866,qanda
1566821562,qanda
33786315,qanda
16294719,None
243882040,None
394529489,qanda
567165764,qanda
1446152791,qanda
1446152791,auspol
1446152791,wentworth
88072872,qanda
130668639,qanda
1355397768,None
1664093738,qanda
864016860626296832,qanda
828414316487467008,None
3383978613,qanda
42177568,qanda
2160931,qanda
997038640936046592,None
14897305,qanda
33627500,qanda
1661565902,qanda
1043576589815087109,None
943061904045498368,qanda
1654861243,qanda
19013852,qanda
38596591,malcolm
38596591,maltur
38596591,scomo
38596591,auspol
38596591,qanda
969471523,None
260532533,qanda
187010606,qanda
187010606,factcheck
2392572835,None
144082571,None
25664945,qanda
949564934,qanda
977503490258878465,qanda
734335182828756992,qanda
1654861243,qanda
63028705,None
37627562,None
369158562,comedicgold
1355397768,qanda
268536167,qanda
181150381,qanda
975167279078912000,foreigninterference
975167279078912000,qanda
163767099,None
896622942469070848,qanda
242299173,qanda
213379405,qanda
764151649,qanda
175339579,qanda
561549614,qanda
561549614,figjam
4899639072,None
1661565902,qanda
251486833,qanda
17250722,qanda
1293385314,qanda
164178673,None
1184842656,None
3254580492,None
47239788,qanda
2402502044,qanda
766210042831986688,qanda
766210042831986688,offtheleash
747625079693938688,qanda
747625079693938688,auspol
445880830,qanda
401151793,None
2787826921,None
121874480,qanda
3178648819,qanda
2191681093,qanda
2191681093,auspol
19263735,qanda
19263735,auspol
903092475576762368,auspol
741933560118968321,qanda
25905919,None
58453852,qanda
559457199,qanda
827691771735863296,qanda
43792125,None
216314600,qanda
60048953,qanda
2199027756,None
20473839,None
1943647196,qanda
3684853116,qanda
505751041,qanda
366751482,qanda
1672847378,qanda
393006242,qanda
222413139,qanda
15957148,None
21163853,qanda
373149557,lnp
373149557,egw
373149557,auspol
373149557,qanda
1637784889,None
131782092,None
1119044858,None
414460605,None
25789302,None
299602313,turnbull
299602313,qanda
299602313,auspol
17353325,auspol
1039835951554420736,qanda
446764989,qanda
711864730705485824,qanda
161595266,qanda
25463487,qanda
25463487,auspol
3254580492,qanda
1032621676997963776,auspol
3022615789,qanda
3022615789,factcheck
889926294,qanda
251486833,None
412967063,qanda
81559648,qanda
949019370,None
83474151,qanda
1117988982,qanda
31630387,qanda
243882040,qanda
903092475576762368,auspol
1688183124,qanda
141466282,None
67244474,None
114128072,qanda
229823662,qanda
2344678944,qanda
559681926,q
559681926,qanda
559681926,peoplepower
725862937,qanda
988374538491777025,qanda
19754867,qanda
15715727,qanda
997038640936046592,None
704234715989954560,qanda
362897827,qanda
20838395,qanda
25907015,qanda
1672847378,qanda
53510256,None
733644914798567424,qanda
549270747,None
2450621492,None
912104964,do
295114322,qanda
1466312012,None
78907272,qanda
962382607240630272,ebay
962382607240630272,felizjueves
962382607240630272,qanda
962382607240630272,8kasımdünyadelilergünü
962382607240630272,thugsofhindostan
962382607240630272,الخميس
47239788,qanda
167980299,None
903092475576762368,qanda
814992349,None
375585824,qanda
54845263,qanda
1330730270,qanda
907187557879783424,None
903092475576762368,qanda
188657822,None
182170529,qanda
1424813262,qanda
8619542,None
325386778,qanda
1672847378,None
445880830,None
883544349950136320,None
833553929396826112,qanda
843220151226920960,qanda
787968971165216769,qanda
10454202,qanda
754462751456501765,qanda
373149557,gw
373149557,drought
373149557,auspol
373149557,qanda
804082501043924992,auspol
930934890681450497,qanda
1105120429,qanda
330378192,qanda
1722097998,None
100769861,qanda
368607593,qanda
60779696,qanda
41306775,qanda
1608397028,None
27189723,qanda
53510256,qanda
795578956359442432,qanda
34775569,None
261602565,None
211113654,None
3383978613,None
2711190385,qanda
214770574,auspol
214770574,qanda
2573938082,None
8619542,None
1060459691874996224,None
107918290,qanda
17682476,qanda
24336528,qanda
771610083545329665,qanda
394529489,qanda
21242757,qanda
233343317,qanda
526295631,qanda
1318044758,qanda
1318044758,auspol
2402502044,qanda
554060122,qanda
1108104595,qanda
19749940,qanda
845483858,qanda
2993129827,qanda
903092475576762368,auspol
88072872,qanda
101641075,qanda
1890170648,qanda
804082501043924992,None
576451623,None
1860342871,qanda
768362756353339392,None
1943647196,None
17705827,qanda
387530172,qanda
17353325,auspol
1341799256,None
251440033,qanda
2344678944,qanda
576825236,None
25036511,qanda
23183563,qanda
23183563,auspol
130668639,qanda
49579094,qanda
578585757,qanda
309621851,malcolmturnbull
309621851,qanda
2284630575,None
782959125076414464,turnbull
782959125076414464,climatechange
782959125076414464,qanda
2893387628,qanda
618537899,qanda
2460748716,qanda
104758530,qanda
19754867,qanda
624619918,qanda
176122504,auspol
229823662,None
1039835951554420736,qanda
1418110340,qanda
16213404,qanda
1034405495749128192,mesotherapyindubai
1034405495749128192,skincare
1034405495749128192,laserskincare
1034405495749128192,beauty
1034405495749128192,face
1034405495749128192,health
1034405495749128192,fashion
1034405495749128192,mesotherapy
1034405495749128192,ufc
1034405495749128192,lfc
1034405495749128192,thugsofhindostan
1034405495749128192,felizjueves
1034405495749128192,qanda
1034405495749128192,8kasımdünyadelilergünü
1034405495749128192,الخميس
1034405495749128192,healthcare
1034405495749128192,mesotherapydubai
896622942469070848,qanda
373149557,gw
373149557,scumo
373149557,drought
373149557,auspol
373149557,qanda
216900329,qanda
137653603,qanda
768362756353339392,None
54873716,qanda
83381290,qanda
216989103,qanda
1061967444,qanda
15715727,qanda
31669146,qanda
95399839,qanda
2579554963,qanda
6568232,None
12341882,None
2656574995,billshorten
2656574995,qanda
48843089,None
1672847378,qanda
814568231495077892,qanda
2787826921,qanda
2636211890,qanda
3555381912,auspol
3555381912,qanda
158123632,None
151519378,None
181150381,qanda
3299399664,qanda
1368100356,qanda
16508303,qanda
491194415,qanda
981648751,None
754592435003457536,qanda
314447176,None
25036511,qanda
823329,qanda
620601341,qanda
446764989,qanda
19754867,qanda
280394542,qanda
174082870,qanda
612440918,qanda
804082501043924992,None
43413743,None
578585757,None
2284630575,None
599995807,None
3698407940,qandi
23841561,smugmuch
23841561,qanda
546765821,None
394563227,None
107918290,qanda
1549295461,None
1240165316,qanda
181135471,orangeisthenewbrown
181135471,qanda
1108104595,qanda
1108104595,auspol
585536758,qanda
431102415,qanda
394529489,qanda
1429950312,qanda
774642481,None
3312571220,qanda
214770574,qanda
214770574,auspol
53864354,None
631942767,qanda
711864730705485824,qanda
759528870294884352,qanda
1261532071,qanda
249607494,qanda
1008644438246109184,qanda
15250661,qanda
490004654,qanda
903092475576762368,auspol
14897305,qanda
724716039712329728,qanda
313187605,qanda
177771520,qanda
101641075,qanda
1644849428,housing
1644849428,neggear
1644849428,auspol
1644849428,qanda
95091601,qanda
95091601,auspol
2574376393,qanda
1043576589815087109,None
240182680,qanda
16627712,qanda
53510256,qanda
764629305770909696,None
512774696,qanda
324912151,qanda
44091722,None
3041780966,qanda
774642481,None
1651621050,qanda
2788957680,None
94770065,qanda
1672847378,qanda
48098115,qanda
147040968,qanda
836539255,marriageequality
373149557,asylum
373149557,abbott
373149557,auspol
373149557,qanda
62628195,fizza
62628195,qanda
2583482094,qanda
2583482094,auspol
91039220,qanda
91039220,auspol
18010481,qanda
629252211,None
47239788,qanda
249913529,None
75506460,qanda
161595266,qanda
704234715989954560,qanda
970113980780896256,qanda
6174712,qanda
6174712,auspol
104758530,qanda
68379323,qanda
824076169,None
15715727,qanda
483608501,qanda
634391656,qanda
446764989,qanda
91039220,None
2284630575,None
17353325,qanda
3022615789,qanda
899493183071035392,qanda
19489002,qanda
1341799256,None
140417519,auspol
140417519,qanda
38392608,qanda
38392608,auspol
716117550568869888,qanda
224988372,qanda
2787826921,None
221649615,None
862607948798873600,bringbackabbott
47874155,None
27189723,qanda
2536650650,qanda
181150381,qanda
20838395,qanda
43413743,qanda
19754867,qanda
19754867,lakebarnaby
2886762236,None
1849534285,qanda
2402502044,qanda
827351735370862593,None
24308172,qanda
31630387,qanda
1075919750,qanda
540744197,qanda
1146707352,qanda
300815305,qanda
2609450623,qanda
25907015,qanda
199598968,None
178158124,auspol
130668639,qanda
41306775,qanda
943423729,None
140417519,auspol
17671346,qanda
63125468,None
905651776166125572,qanda
202131330,qanda
827691771735863296,qanda
133584406,qanda
27387249,qanda
1344228505,qanda
373149557,asylum
373149557,abbott
373149557,nauru
373149557,auspol
373149557,qanda
17353325,libspill4
17353325,qanda
624619918,qanda
258195662,qanda
2898761366,None
253344488,qanda
2573938082,qanda
1240165316,qanda
21629610,qanda
804082501043924992,None
91055392,None
576451623,None
1039144622780338176,None
2396932903,qanda
172591220,qanda
814568231495077892,qanda
2616125786,qanda
862607948798873600,None
1321905122,None
1721683506,qanda
591762929,qanda
112973545,qanda
45465394,None
557344637,qanda
1008644438246109184,qanda
16590124,qanda
1734688063,None
47239788,qanda
174082870,qanda
599995807,None
37523631,qanda
1669796893,qanda
130668639,auspol
994147530576297990,qanda
3138575652,qanda
431102415,qanda
2191681093,qanda
29359951,thebacheloretteau
29359951,qanda
53864354,None
229823662,qanda
3254580492,None
94770065,qanda
991451128804950016,kermit
991451128804950016,qanda
556379798,qanda
278784352,None
